p1,p2,symmetry_class,symmetry_num,esrgan_combined,esrgan_diff,esrgan_min,jpeg_combined,jpeg_diff,jpeg_q_combined,freq_radius_sum,pred_esrgan_nc,pred_jpeg_nc,pred_combined,pred_min_nc,pareto_optimal
"(1, 3)","(1, 6)",asymmetric,0,8.543358251917489,1.069899711147217,3.736729270385136,6.742980190885378,0.888586610112093,79.0,9.245040190466598,0.8383627400036662,0.7363636363636363,0.7239267349112906,0.7363636363636363,False
"(1, 3)","(1, 7)",asymmetric,0,8.350330231158495,1.2629277319062115,3.5437012496261415,6.5950305046107704,0.7406369238374859,74.0,10.233345472033855,0.8515786016070971,0.759090909090909,0.7386744336915309,0.759090909090909,False
"(1, 3)","(2, 0)",near-symmetric,1,12.235589244781359,2.6223312817166518,4.806628981532353,5.939529795184569,0.0851362144112846,33.0,5.16227766016838,0.5855703546405505,0.9454545454545454,0.6849785764206939,0.5855703546405505,False
"(1, 3)","(2, 1)",near-symmetric,1,10.422701649349575,0.8094436862848688,4.806628981532353,5.816896505605465,0.03749707516782008,32.0,5.39834563766817,0.7096915649684387,0.95,0.7608149389810632,0.7096915649684387,True
"(1, 3)","(2, 2)",near-symmetric,1,9.771019828815243,0.15776186575053686,4.806628981532353,5.770455762844741,0.08393781792854327,35.0,5.99070478491457,0.754309629826529,0.9363636363636364,0.7834948688050083,0.754309629826529,True
"(1, 3)","(2, 3)",asymmetric,0,9.175705253635336,0.4375527094293705,4.3690762721029825,5.907698466668038,0.053304885894753795,43.0,6.767828935632369,0.7950684533649314,0.9,0.7470410720189589,0.7950684533649314,True
"(1, 3)","(2, 4)",asymmetric,0,8.857838579073308,0.7554193839913985,4.0512095975409546,6.303163967322453,0.4487703865491679,59.0,7.63441361516796,0.8168315215600904,0.8272727272727273,0.7382807311178724,0.8168315215600904,False
"(1, 3)","(2, 5)",asymmetric,0,8.523724534470954,1.089533428593751,3.717095552938602,6.468406240982638,0.6140126602093532,76.0,8.547442467302883,0.8397069826245769,0.75,0.728824189574746,0.75,False
"(1, 3)","(2, 6)",asymmetric,0,8.270553271996747,1.34270469106796,3.463924290464393,7.1408375152581005,1.2864439344848155,88.0,9.486832980505138,0.8570406130149673,0.6954545454545454,0.7228607314453439,0.6954545454545454,False
"(1, 3)","(2, 7)",asymmetric,0,8.229814507120548,1.383443455944159,3.423185525588194,6.864977037338896,1.010583456565612,75.0,10.442387549448897,0.8598298343745479,0.7545454545454545,0.7422615369883651,0.7545454545454545,False
"(1, 3)","(3, 0)",near-symmetric,1,11.143554165269654,1.5302962022049478,4.806628981532353,6.3142677697820195,0.459874189008735,33.0,6.16227766016838,0.6603376574402704,0.9454545454545454,0.7298389581005259,0.6603376574402704,False
"(1, 3)","(3, 1)",symmetric,2,9.842854859473775,0.22959689640906866,4.806628981532353,6.121139392936405,0.26674581216311966,36.0,6.324555320336759,0.749391370706799,0.9318181818181819,0.8291802769695339,0.749391370706799,False
"(1, 3)","(3, 2)",near-symmetric,1,9.274273167454396,0.33898479561030914,4.467644185922044,5.865362534300909,0.010968953527623615,41.0,6.767828935632369,0.7883198999556932,0.9090909090909091,0.7957192127006887,0.7883198999556932,True
"(1, 3)","(3, 3)",near-symmetric,1,8.923775315980496,0.689482647084211,4.117146334448142,6.109996181741143,0.25560260096785825,48.0,7.404918347287664,0.8123170951772223,0.8772727272727273,0.8005720752881516,0.8123170951772223,False
"(1, 3)","(3, 4)",asymmetric,0,8.62975282426958,0.9835051387951252,3.823123842737228,7.008371004272126,1.1539774234988411,70.0,8.16227766016838,0.8324476469150912,0.7772727272727273,0.7326504063308729,0.7772727272727273,False
"(1, 3)","(3, 5)",asymmetric,0,8.363168139193627,1.250089823871079,3.556539157661274,6.555669620292207,0.7012760395189219,106.0,8.99322955501368,0.8506996410541019,0.6136363636363636,0.6945106937233702,0.6136363636363636,False
"(1, 3)","(3, 6)",asymmetric,0,8.15787763631403,1.4553803267506766,3.3512486547816764,7.176242609632832,1.3218490288595466,99.0,9.87048159266775,0.8647550660845587,0.6454545454545455,0.7124894032870988,0.6454545454545455,False
"(1, 3)","(3, 7)",asymmetric,0,8.083072158881098,1.5301858041836072,3.276443177348746,6.94330294717302,1.088909366399736,81.0,10.778050766032289,0.8698766998921525,0.7272727272727273,0.7401078381171097,0.7272727272727273,False
"(1, 3)","(4, 0)",near-symmetric,1,10.588795238246263,0.9755372751815576,4.806628981532353,6.872902283550698,1.0185087027774138,37.0,7.16227766016838,0.6983197968932926,0.9272727272727272,0.7471736963177937,0.6983197968932926,False
"(1, 3)","(4, 1)",near-symmetric,1,14.781059236256198,5.167801273191491,4.806628981532353,7.950799688867614,2.0964061080943295,41.0,7.28538328578604,0.411292138500004,0.9090909090909091,0.5695025558272752,0.411292138500004,False
"(1, 3)","(4, 2)",near-symmetric,1,9.074148576973958,0.5391093860907485,4.2675195954416045,6.33430836911017,0.47991478833688594,56.0,7.63441361516796,0.8020216354904266,0.8409090909090909,0.7834857085669833,0.8020216354904266,False
"(1, 3)","(4, 3)",asymmetric,0,8.815745653160512,0.7975123099041941,4.009116671628159,6.702898606170125,0.8485050253968409,75.0,8.16227766016838,0.8197134569452206,0.7545454545454545,0.7181917105307687,0.7545454545454545,False
"(1, 3)","(4, 4)",asymmetric,0,8.491240886439579,1.1220170766251272,3.684611904907226,6.679478839947201,0.8250852591739171,87.0,8.81913190966076,0.8419310089346907,0.7,0.7151586053608144,0.7,False
"(1, 3)","(4, 5)",asymmetric,0,8.296642709126505,1.3166152539382012,3.490013727594152,6.8684700017693565,1.0140764209960715,128.0,9.565401897601228,0.8552543729185161,0.5136363636363637,0.6672435328420188,0.5136363636363637,False
"(1, 3)","(4, 6)",asymmetric,0,8.090421823063455,1.5228361400012518,3.2837928415311013,7.362180393991064,1.50778681321778,122.0,10.373380211096357,0.8693734975887575,0.5409090909090909,0.6838968258259817,0.5409090909090909,False
"(1, 3)","(4, 7)",asymmetric,0,8.023112942544442,1.5901450205202639,3.216483961012089,7.280416699776472,1.426023119003188,96.0,11.224535408466929,0.8739818691926491,0.6590909090909092,0.7221163942428622,0.6590909090909092,False
"(1, 3)","(5, 0)",asymmetric,0,9.919204579416792,0.3059466163520854,4.806628981532353,6.648587218402993,0.7941936376297081,43.0,8.16227766016838,0.7441640087504359,0.9,0.7164984052502615,0.7441640087504359,False
"(1, 3)","(5, 1)",near-symmetric,1,9.079131410978963,0.534126552085743,4.27250242944661,6.5127003314183005,0.658306750645016,54.0,8.261297173761164,0.8016804806449068,0.85,0.7860082883869441,0.8016804806449068,False
"(1, 3)","(5, 2)",asymmetric,0,8.712376819041332,0.900881144023375,3.905747837508978,6.34724991033586,0.49285632956257475,74.0,8.547442467302883,0.8267907102914213,0.759090909090909,0.7238016989021254,0.759090909090909,False
"(1, 3)","(5, 3)",asymmetric,0,8.480851508989499,1.1324064540752077,3.6742225274571454,6.516226026542711,0.6618324457694267,83.0,8.99322955501368,0.8426423283275238,0.7181818181818183,0.7210399424510597,0.7181818181818183,False
"(1, 3)","(5, 4)",asymmetric,0,8.31660297658124,1.2966549864834658,3.5099739950488873,7.051718015634462,1.1973244348611778,100.0,9.565401897601228,0.8538877727160585,0.6409090909090909,0.7046053909023624,0.6409090909090909,False
"(1, 3)","(5, 5)",asymmetric,0,8.174804080338355,1.438453882726352,3.368175098806001,6.978787821266321,1.1243942404930363,123.0,10.233345472033855,0.8635961797177809,0.5363636363636364,0.6790667987397594,0.5363636363636364,False
"(1, 3)","(5, 6)",asymmetric,0,8.049345593298916,1.5639123697657897,3.2427166117665633,7.474429714829281,1.6200361340559968,132.0,10.972527336075034,0.872185823828359,0.4954545454545455,0.6719478579333791,0.4954545454545455,False
"(1, 3)","(5, 7)",asymmetric,0,7.9363266792655125,1.6769312837991932,3.12969769773316,7.2083770314824385,1.3539834507091544,111.0,11.764602927211007,0.879923779802639,0.5909090909090908,0.7052269951543106,0.5909090909090908,False
"(1, 3)","(6, 0)",asymmetric,0,9.506317677084173,0.10694028598053418,4.699688695551819,6.178964053407924,0.324570472634639,68.0,9.16227766016838,0.7724327343874775,0.7863636363636364,0.6993687315415773,0.7724327343874775,False
"(1, 3)","(6, 1)",asymmetric,0,8.78886121600733,0.8243967470573761,3.982232234474977,6.24750344876634,0.3931098679930547,83.0,9.245040190466598,0.8215541275344207,0.7181818181818183,0.7083870219751979,0.7181818181818183,False
"(1, 3)","(6, 2)",asymmetric,0,8.472443178867433,1.1408147841972722,3.665814197335081,6.672141367753689,0.8177477869804046,97.0,9.486832980505138,0.8432180132813054,0.6545454545454545,0.7022944443324195,0.6545454545454545,False
"(1, 3)","(6, 3)",asymmetric,0,8.280229419670292,1.3330285433944145,3.4736004381379386,6.869141386370489,1.0147478055972048,106.0,9.87048159266775,0.8563781256309848,0.6136363636363636,0.6979177844694999,0.6136363636363636,False
"(1, 3)","(6, 4)",asymmetric,0,8.160157034222081,1.4531009288426242,3.353528052689729,7.395546531076048,1.5411529503027634,122.0,10.373380211096357,0.8645990047667588,0.5409090909090909,0.6810321301327825,0.5409090909090909,False
"(1, 3)","(6, 5)",asymmetric,0,8.104298215665876,1.5089597473988294,3.2976692341335236,7.363739903687781,1.5093463229144972,140.0,10.972527336075034,0.8684234361237567,0.4590909090909091,0.6587813344015268,0.4590909090909091,False
"(1, 3)","(6, 6)",asymmetric,0,7.9925223533390115,1.6207356097256946,3.1858933718066584,7.737757358600158,1.8833637778268737,139.0,11.64755903440695,0.8760762852868343,0.4636363636363636,0.6647366802630096,0.4636363636363636,False
"(1, 3)","(6, 7)",asymmetric,0,7.975939081116316,1.6373188819483908,3.1693100995839623,7.619585435955237,1.765191855181952,120.0,12.381822117461267,0.8772116760439141,0.55,0.6913270056263485,0.55,False
"(1, 3)","(7, 0)",asymmetric,0,9.194969750213813,0.4182882128508929,4.38834076868146,6.331186980259935,0.47679339948665067,91.0,10.16227766016838,0.7937494898297937,0.6818181818181819,0.6807951484433308,0.6818181818181819,False
"(1, 3)","(7, 1)",asymmetric,0,8.589463449800826,1.02379451326388,3.782834468268473,6.295410859356237,0.4410172785829527,111.0,10.233345472033855,0.8352061002990828,0.5909090909090908,0.6783963874521769,0.5909090909090908,False
"(1, 3)","(7, 2)",asymmetric,0,8.344308102850007,1.2689498602146978,3.5376791213176553,6.58912808945515,0.7347345086818646,114.0,10.442387549448897,0.851990912804042,0.5772727272727273,0.6843763658642434,0.5772727272727273,False
"(1, 3)","(7, 3)",asymmetric,0,8.161965082658392,1.4512928804063132,3.35533610112604,6.702615998723395,0.8482224179501112,117.0,10.778050766032289,0.8644752148744279,0.5636363636363637,0.6877760380155657,0.5636363636363637,False
"(1, 3)","(7, 4)",asymmetric,0,8.120661572046735,1.4925963910179711,3.314032590514382,7.451367496903632,1.5969739161303482,131.0,11.224535408466929,0.8673031021305535,0.5,0.6703818612783321,0.5,False
"(1, 3)","(7, 5)",asymmetric,0,7.996509773831591,1.6167481892331148,3.1898807922992383,7.163646947222196,1.3092533664489117,119.0,11.764602927211007,0.8758032824493323,0.5545454545454546,0.6918456058332357,0.5545454545454546,False
"(1, 3)","(7, 6)",asymmetric,0,7.992216648522463,1.6210413145422433,3.1855876669901098,7.652953426107926,1.7985598453346419,122.0,12.381822117461267,0.8760972156809352,0.5409090909090909,0.6879310566812884,0.5409090909090909,False
"(1, 3)","(7, 7)",asymmetric,0,7.85945062000804,1.7538073430566659,3.052821638475687,7.410785368548737,1.556391787775452,118.0,13.061772596780045,0.8851871781205052,0.5590909090909091,0.6988395795995758,0.5590909090909091,False
"(1, 4)","(1, 5)",asymmetric,0,14.367399344575684,6.447328175264594,3.9600355846555457,7.312187121901243,0.719209410548316,84.0,9.222125139210444,0.43961378764629844,0.7136363636363636,0.4778591816786881,0.43961378764629844,False
"(1, 4)","(1, 6)",asymmetric,0,14.144093030305275,6.670634489535003,3.736729270385136,7.831481666723515,0.19991486572604433,86.0,10.20586815591588,0.45490268369862186,0.7045454545454546,0.4843052465828095,0.45490268369862186,False
"(1, 4)","(1, 7)",asymmetric,0,13.95106500954628,6.863662510293998,3.5437012496261415,7.683531980448908,0.34786455200065136,81.0,11.194173437483137,0.46811854530205277,0.7272727272727273,0.4990529453630498,0.46811854530205277,False
"(1, 4)","(2, 0)",asymmetric,0,17.836324023169144,2.9784034966711346,7.428960263249005,7.028031271022707,1.0033652614268527,40.0,6.123105625617661,0.2021102983355062,0.9136363636363636,0.39535708809221276,0.2021102983355062,False
"(1, 4)","(2, 1)",near-symmetric,1,16.023436427737362,4.7912910921029175,5.616072667817222,6.905397981443602,1.1259985510059574,39.0,6.35917360311745,0.32623150866339423,0.9181818181818182,0.521193450652582,0.32623150866339423,False
"(1, 4)","(2, 2)",asymmetric,0,15.37175460720303,5.4429729126372495,4.96439084728289,6.858957238682878,1.1724392937666805,42.0,6.951532750363851,0.3708495735214846,0.9045454545454545,0.4938733804765271,0.3708495735214846,False
"(1, 4)","(2, 3)",asymmetric,0,14.776440032023121,6.038287487817157,4.3690762721029825,6.996199942506175,1.0351965899433835,50.0,7.728656901081649,0.41160839705988705,0.8681818181818182,0.5074195836904777,0.41160839705988705,False
"(1, 4)","(2, 4)",asymmetric,0,14.458573357461095,6.356154162379185,4.0512095975409546,7.39166544316059,0.6397310892889694,66.0,8.595241580617241,0.433371465255046,0.7954545454545454,0.4986592427893912,0.433371465255046,False
"(1, 4)","(2, 5)",asymmetric,0,14.124459312858741,6.690268206981537,3.717095552938602,7.556907716820775,0.4744888156287841,83.0,9.508270432752164,0.45624692631953245,0.7181818181818183,0.48920270124626497,0.45624692631953245,False
"(1, 4)","(2, 6)",asymmetric,0,13.871288050384532,6.943439469455747,3.463924290464393,8.229338991096238,0.19794245864667825,95.0,10.44766094595442,0.47358055670992294,0.6636363636363636,0.48323924311686284,0.47358055670992294,False
"(1, 4)","(2, 7)",asymmetric,0,13.830549285508333,6.984178234331946,3.423185525588194,7.953478513177034,0.07791801927252529,82.0,11.403215514898179,0.47636977806950354,0.7227272727272727,0.5026400486598839,0.47636977806950354,False
"(1, 4)","(3, 0)",near-symmetric,1,16.74428894365744,4.0704385761828386,6.336925183737301,7.402769245620156,0.6286272868294023,40.0,7.123105625617661,0.2768776011352261,0.9136363636363636,0.49021746977204467,0.2768776011352261,False
"(1, 4)","(3, 1)",near-symmetric,1,15.44358963786156,5.371137881978718,5.036225877941422,7.2096408687745415,0.8217556636750176,43.0,7.28538328578604,0.36593131440175464,0.9,0.5395587886410528,0.36593131440175464,False
"(1, 4)","(3, 2)",near-symmetric,1,14.875007945842183,5.9397195739980955,4.467644185922044,6.953864010139045,1.0775325223105137,48.0,7.728656901081649,0.40485984365064887,0.8772727272727273,0.5560977243722075,0.40485984365064887,False
"(1, 4)","(3, 3)",asymmetric,0,14.524510094368281,6.290217425471997,4.117146334448142,7.19849765757928,0.832898874870279,55.0,8.365746312736945,0.42885703887217796,0.8454545454545455,0.5109505869596704,0.42885703887217796,False
"(1, 4)","(3, 4)",asymmetric,0,14.230487602657368,6.584239917182911,3.823123842737228,8.096872480110264,0.06547594766070386,77.0,9.123105625617661,0.4489875906100468,0.7454545454545455,0.4930289180023917,0.4489875906100468,False
"(1, 4)","(3, 5)",asymmetric,0,13.963902917581414,6.850824602258865,3.556539157661274,7.644171096130344,0.38722543631921535,113.0,9.95405752046296,0.46723958474905747,0.5818181818181818,0.454889205394889,0.46723958474905747,False
"(1, 4)","(3, 6)",asymmetric,0,13.758612414701815,7.056115105138463,3.3512486547816764,8.26474408547097,0.2333475530214093,106.0,10.831309558117031,0.48129500977951434,0.6136363636363636,0.4728679149586177,0.48129500977951434,False
"(1, 4)","(3, 7)",asymmetric,0,13.683806937268885,7.1309205825713935,3.276443177348746,8.031804423011158,0.0004078905615987338,88.0,11.73887873148157,0.4864166435871081,0.6954545454545454,0.5004863497886285,0.4864166435871081,False
"(1, 4)","(4, 0)",near-symmetric,1,16.189530016634052,4.625197503206229,5.782166256713911,7.961403759388835,0.06999277306072349,44.0,8.123105625617661,0.31485974058824795,0.8954545454545455,0.5075522079893124,0.31485974058824795,False
"(1, 4)","(4, 1)",symmetric,2,20.381794014643983,0.4329335051962957,9.974430254723844,9.039301164705751,1.0079046322561922,48.0,8.246211251235321,0.027832082194959695,0.8772727272727273,0.379881067498794,0.027832082194959695,False
"(1, 4)","(4, 2)",near-symmetric,1,14.674883355361743,6.139844164478535,4.2675195954416045,7.422809844948308,0.6085866875012513,63.0,8.595241580617241,0.4185615791853823,0.8090909090909091,0.5438642202385021,0.4185615791853823,False
"(1, 4)","(4, 3)",near-symmetric,1,14.416480431548298,6.39824708829198,4.009116671628159,7.791400082008263,0.23999645044129636,82.0,9.123105625617661,0.43625340064017626,0.7227272727272727,0.5285702222022876,0.43625340064017626,False
"(1, 4)","(4, 4)",asymmetric,0,14.091975664827366,6.7227518550129135,3.684611904907226,7.767980315785339,0.2634162166642202,94.0,9.779959875110041,0.4584709526296463,0.6681818181818182,0.47553711703233326,0.4584709526296463,False
"(1, 4)","(4, 5)",asymmetric,0,13.89737748751429,6.917350032325988,3.490013727594152,7.956971477607493,0.07442505484206574,135.0,10.52622986305051,0.4717943166134718,0.4818181818181818,0.42762204451353764,0.4717943166134718,False
"(1, 4)","(4, 6)",asymmetric,0,13.69115660145124,7.1235709183890386,3.2837928415311013,8.450681869829202,0.4192853373796428,129.0,11.334208176545639,0.48591344128371317,0.509090909090909,0.4442753374975006,0.48591344128371317,False
"(1, 4)","(4, 7)",asymmetric,0,13.623847720932229,7.19087979890805,3.216483961012089,8.36891817561461,0.33752164316505073,103.0,12.18536337391621,0.49052181288760466,0.6272727272727272,0.48249490591438093,0.49052181288760466,False
