image,pair,nc,ber,flip_rate,bit_error_rate_blocks,mean_abs_m_before,min_abs_m_before,median_abs_m_before,mean_abs_m_after,mean_margin_loss_signed_to_bit,mean_abs_dc1,mean_abs_dc2,mean_abs_damage,mean_abs_diff_pert,std_diff_pert,mean_abs_common_pert,std_common_pert,margin_var_after
t002,hf,0.8046875,0.09765625,0.09765625,0.09765625,29.50826427294688,18.35875222261286,28.902202061355343,7.1600098958756035,-22.864233454629627,11.818787115270826,12.992812520974352,12.405799818122588,24.370743365544403,25.674621737327584,1.6907070954385923,3.6041946843203703,209.24570132606323
t003,standard,0.734375,0.1328125,0.1328125,0.1328125,40.002210162194686,27.164391427638606,32.17693548983753,25.866932129362457,-16.603998674317598,10.110766823020388,9.040059946449448,9.575413384734919,18.12644558776657,22.47993678416884,3.564224611853591,4.7548401182929165,1668.880663437069
t003,balanced,0.693359375,0.1533203125,0.1533203125,0.1533203125,38.90922005695093,26.31856777455412,32.33838035131879,25.52347873843415,-15.99136674185939,10.67505049639773,10.097243065674537,10.386146781036134,19.23063652722163,23.41130935432454,4.1634379533418215,5.627624390586821,1434.7132513762585
t003,hf,0.8515625,0.07421875,0.07421875,0.07421875,30.31341631151008,26.793378925640447,30.095312452244457,9.796536540744322,-21.27019508195057,10.348417620191992,11.29814240691072,10.823280013551356,21.504047578161398,22.904674908301043,2.0913709898588904,2.7959164577305886,166.21402899472486
t004,standard,0.5625,0.21875,0.21875,0.21875,35.27208200373972,27.510280205079923,31.28263128496751,25.282475864306754,-19.48832352325436,16.42037810148306,12.543407339859272,14.481892720671166,26.822704222101265,33.95739075908648,5.744679332591646,9.452501633204841,1491.0158647021917
t004,balanced,0.48046875,0.259765625,0.259765625,0.259765625,34.89090873760121,27.526027822508734,31.07120319297507,26.952572678341166,-20.921144168792072,16.530110922485058,19.535802113321736,18.032956517903397,31.560549750650935,40.69559669349241,8.755019739013331,14.213172876613758,2085.7419141139603
t004,hf,0.71875,0.140625,0.140625,0.140625,30.02214305819502,26.882132616934662,29.58701245598037,7.998984658093191,-24.05654731228017,12.025612264051766,13.762032418458581,12.893822341255174,25.353339638864977,27.334991076535893,2.3719013038436287,4.004751395560095,226.701172293393
t005,standard,0.81640625,0.091796875,0.091796875,0.091796875,35.72258090901653,27.35050132713232,31.44561412800325,21.66713459767245,-16.702718705085584,9.840811337256547,10.610663157225396,10.225737247240971,18.51348700411446,22.406727811429818,4.218279287330414,6.149051095591081,900.0748700644485
t005,balanced,0.6796875,0.16015625,0.16015625,0.16015625,34.27165793592657,27.577470075679667,31.374378007302745,20.314471084226234,-18.07308247606346,13.86640011688053,13.433080900212516,13.649740508546524,23.281212988609806,28.035238668215747,6.695878523594008,10.233694727310622,968.4819526006626
t005,hf,0.896484375,0.0517578125,0.0517578125,0.0517578125,31.20216861506084,26.882555765561484,30.36162817865418,14.478979445559961,-17.267762680779384,9.14507748555317,10.162717725881025,9.653897605717098,18.479363481977998,20.570779356536374,2.644510936814113,3.8201784057190413,359.18770527623894
t006,standard,0.80078125,0.099609375,0.099609375,0.099609375,34.264295093966034,27.717533631338387,30.922965158067562,15.606294996292299,-21.30156753065036,11.47747883659928,12.182476766261578,11.829977801430429,22.895293882680715,26.157231370422263,2.8441011296664236,4.29876934695434,760.2045662839037
t006,balanced,0.6171875,0.19140625,0.19140625,0.19140625,32.50435627794041,27.638921464507327,30.906580237680597,13.12290398748084,-22.855499729728173,13.351101713244717,13.430584225135421,13.390842969190068,25.34241242922181,28.28045478163733,3.8052024101058084,6.072518828650755,528.9962038980068
t006,hf,0.859375,0.0703125,0.0703125,0.0703125,29.613803308211192,26.928256218564577,29.069085318933457,6.801893892209741,-23.257710442917322,11.236127403916816,12.699683712344187,11.967905558130502,23.617344906645812,24.796375610039576,1.5990474091459081,2.320220966992438,123.31038245092415
t007,standard,0.833984375,0.0830078125,0.0830078125,0.0830078125,42.450726119199,27.932953250024397,33.20592020160994,29.40346260327496,-15.086241076545258,10.123340950755846,10.88842299375466,10.505881972255253,18.04636674852273,22.14851405802061,5.375456947667715,6.7961182957454005,1806.5787384297519
t007,balanced,0.625,0.1875,0.1875,0.1875,47.25216142052393,27.632142567974032,33.67205217523092,36.09294492412788,-16.046164800772864,16.407598533619513,16.27689214207803,16.342245337848773,26.054859767153822,31.489765019236444,9.984756411338568,13.412484298431288,3089.7630900124964
t007,hf,0.771484375,0.1142578125,0.1142578125,0.1142578125,34.02442785450312,26.9013508399729,31.715979019464477,20.465763328290798,-15.214725219219957,10.020151878980514,10.294971692823138,10.157561785901827,18.1647273003216,22.013355406673053,4.252250009154035,5.467531997342476,747.4347015831156
t008,standard,0.78515625,0.107421875,0.107421875,0.107421875,32.55051483794094,27.444910710792673,30.916087941189918,12.41975267789925,-21.945243512441998,11.568032468310436,11.527871433020794,11.547951950665615,22.39850998770469,24.669271935779264,3.2837972306897965,4.5761007829584255,348.6005868408722
t008,balanced,0.580078125,0.2099609375,0.2099609375,0.2099609375,33.40422278079909,27.549891714872263,31.08770476329231,13.057478885290305,-24.016273951754485,13.5434418217284,13.49300638707221,13.518224104400305,25.781694255544455,28.560418123540174,4.437610211770387,6.282855440323967,540.8688256017804
t008,hf,0.73046875,0.134765625,0.134765625,0.134765625,30.81360375785776,26.96095786348286,30.21093237066005,6.983389207277254,-25.32257436571188,12.513098060170515,13.46250262552704,12.987800342848779,25.67810967337178,27.13674407787396,2.5901975643263238,3.6041733733741244,159.93080550153076
t009,standard,0.6171875,0.19140625,0.1923828125,0.19140625,38.355036018736556,27.874523848406476,30.83468491725827,20.713803102892605,-25.514074131270956,14.676620484920264,14.926398115817424,14.801509300368844,28.893511599203627,33.95532624237383,2.7347102260511145,4.855212335529585,1971.256422623972
t009,balanced,0.578125,0.2109375,0.2119140625,0.2109375,37.425697011918054,27.485766426938383,31.105868936909257,18.741754661774237,-27.46843551954811,16.684746962210838,16.036533557734945,16.36064025997289,31.478386434948042,36.72913183872555,3.661297669538834,7.139959135494693,2256.2651545314225
t009,hf,0.634765625,0.1826171875,0.1826171875,0.1826171875,29.621060443438417,27.419644745757818,29.059765893566805,3.5040809105606106,-27.498028333059427,13.12867050830874,14.752051301400451,13.940360904854597,27.81085163020488,28.461564687003143,1.4053408858141543,1.9801367906420981,64.15853640827522
t010,standard,0.71875,0.140625,0.140625,0.140625,33.0029979999403,27.47194784236046,30.750657162563424,12.641192244046414,-22.47572780698843,12.222072110341557,12.611629298781786,12.416850704561671,24.333052588841596,26.61178836214247,2.307881499029012,3.8244686485285033,596.2337374139121
t010,balanced,0.6640625,0.16796875,0.16796875,0.16796875,32.58086960027307,27.53717413051563,30.882386562638832,10.610935383052407,-24.7142983422496,13.605879783954805,13.200578565063282,13.403229174509043,26.122192937631784,28.244041324445018,2.527337113552548,4.05054291718456,477.33402694745223
t010,hf,0.779296875,0.1103515625,0.1103515625,0.1103515625,29.463334610228106,27.23915515345447,29.047364783234066,3.495148964255911,-26.674825520405513,12.582389458762481,14.144504933201642,13.363447195982062,26.713145687322466,27.377981321217003,1.2365845846616914,1.691764221039419,48.27338223733548
t011,standard,0.791015625,0.1044921875,0.1044921875,0.1044921875,33.20110234310998,28.042243228556444,30.78699366352481,17.647105018529842,-16.849235402651768,9.88752731330475,10.778968200896877,10.333247757100814,19.609032200816834,22.790483246411185,2.910251511187135,4.400973439148189,742.5726130801576
t011,balanced,0.681640625,0.1591796875,0.1591796875,0.1591796875,33.59064008031982,27.491350438331878,31.149066822713525,16.975567966999325,-20.06434481138001,12.505864818531201,12.170562044695641,12.338213431613422,23.102139865279824,26.713988724678256,3.6445735660671916,5.756585008283184,763.9155075722853
t011,hf,0.7890625,0.10546875,0.10546875,0.10546875,29.946860577279132,26.90916528820319,29.525112899851237,8.426447388550478,-22.101133997079074,10.764590192387697,12.38222927407753,11.573409733232612,22.881305595158743,24.28550956932438,1.8382966306692479,2.8071174712316775,181.05886001333926
t012,standard,0.779296875,0.1103515625,0.1103515625,0.1103515625,31.924208055822376,27.59599925407851,30.697479617577287,11.329868955317632,-22.375036835890267,11.048814941508235,12.080008653731038,11.564411797619638,22.86113722363307,25.006295959067852,2.2320306764708775,3.0228039799651176,344.3122856616982
t012,balanced,0.66796875,0.166015625,0.166015625,0.166015625,32.022824055473045,27.499849995473987,30.821034055649577,11.418552393762905,-23.12959943157603,12.406660625241068,12.182005954341175,12.294333289791123,23.975376915180597,26.25753247577117,2.545104175290068,3.8323456184810683,392.11256547053677
t012,hf,0.728515625,0.1357421875,0.1357421875,0.1357421875,29.85388315924415,27.41745714795291,29.548660222366863,3.840743360411404,-26.859608868666413,12.70273446380434,14.312261457365079,13.50749796058471,26.990117418660503,27.525520008048275,1.6021722641746674,2.034008787161311,49.86002820235362
t013,standard,0.978515625,0.0107421875,0.0107421875,0.0107421875,46.55403526528319,27.68840724213625,34.81728044277084,34.83117416035384,-11.818072668491435,8.729364505277609,10.734514425284868,9.731939465281238,14.087501270896324,17.086619319696275,6.979449580904607,8.939721300421098,1936.2301159136864
t013,balanced,0.90234375,0.048828125,0.048828125,0.048828125,47.76320007877857,28.01461855144584,35.471333120748376,39.474226751106066,-9.229222056858244,13.848333113017725,12.773828199170628,13.311080656094177,18.273232690155794,22.697810064455847,9.932821838216896,12.593036232923678,2628.7386705017802
t013,hf,0.98828125,0.005859375,0.005859375,0.005859375,34.08094262548151,26.946016008121134,32.0320794931213,25.10146942644593,-9.052449460451806,6.631610405811172,6.883573815868518,6.757592110839845,11.458289408787877,13.723232431659932,3.9646127812536607,5.065949477419663,805.0512979232835
t014,standard,0.72265625,0.138671875,0.138671875,0.138671875,39.890720924224944,27.221685182783325,32.63916088041323,24.911688326916014,-18.257451706362872,10.549820390779143,11.539965857316528,11.044893124047835,20.24177174251743,24.761888745564175,4.484161441769489,5.82948924552102,1364.9692071807533
t014,balanced,0.583984375,0.2080078125,0.2080078125,0.2080078125,41.74244551100254,27.763864639737797,32.746399538125516,28.684033885484833,-18.910649228722516,13.954441430095732,13.882971640938749,13.918706535517241,24.1859431247573,29.991282997768586,6.576456160774583,9.165334117769508,1876.8968795131145
t014,hf,0.751953125,0.1240234375,0.1240234375,0.1240234375,31.73841839525509,26.944411711703687,30.651155129742968,14.26042372339018,-18.7806382301996,10.4552807986229,11.123181649417845,10.789231224020373,20.55694403915207,23.178500235181666,3.302284081383268,4.39553574191581,435.6536811000143
t015,standard,0.54296875,0.228515625,0.228515625,0.228515625,47.472237483808044,27.600834992583575,33.95801970154215,38.61483495291751,-19.368979590335304,13.348752316228278,14.540002369006192,13.944377342617235,24.70876540385296,33.50590754158357,6.55242684584248,8.496666729565987,3389.2966587892915
t015,balanced,0.43359375,0.283203125,0.283203125,0.283203125,46.38263694522554,27.52420726226684,34.366295220786,40.63817215982195,-18.6542295301462,17.634212399670183,18.018238260328857,17.82622532999952,29.688519642793032,37.73137583220642,9.915421209040632,13.031641014832308,3597.603056862662
t015,hf,0.59375,0.203125,0.203125,0.203125,32.25592987992854,26.876458813543096,31.221986833341653,18.84573263682146,-18.105594598385817,11.71728588909137,11.880491796681218,11.798888842886294,21.52966532230927,26.207471875140214,4.6944837751336195,6.290072727589914,644.4617750159791
t016,standard,0.755859375,0.1220703125,0.1220703125,0.1220703125,42.11570376426826,27.83006522482531,33.278240003032366,28.379950934025644,-18.137542898289453,12.338379317752768,12.571111628514815,12.45474547313379,20.62621978300244,26.196738887499016,7.101031726862127,9.029495649225497,1709.69170774252
t016,balanced,0.64453125,0.177734375,0.177734375,0.177734375,42.632188417856526,27.8635590473161,33.52162992477528,31.234100561920464,-16.201426735866374,15.339276527852668,15.52941254522175,15.434344536537209,23.938004849729097,29.30885665367235,9.78939933376384,12.477379038734483,2010.3284237899732
t016,hf,0.83203125,0.083984375,0.083984375,0.083984375,32.65234098037449,26.882526801826884,31.506582706001225,17.109113590608494,-16.2055554306602,9.592795070181356,9.716297842586767,9.654546456384061,17.5208537763717,20.353709163784792,4.431928751069085,5.651470927668395,473.1305126433964
t017,standard,0.955078125,0.0224609375,0.0224609375,0.0224609375,45.647353309904446,19.66133994031553,33.59176050407059,37.964678747823065,-8.081428553043555,7.9696450165289825,7.877883234919157,7.92376412572407,12.312377938610599,15.329279453401453,4.998644462828006,6.372395396966198,3014.889386731603
t017,balanced,0.8984375,0.05078125,0.05078125,0.05078125,46.970096824037725,19.3503127372134,34.22101951668645,41.98402362966356,-6.382027162511758,11.57422126023756,11.30226863364539,11.438244946941474,16.61164571787784,21.004860823199337,7.897586865357126,9.984461356314718,3479.0330277179837
t017,hf,0.984375,0.0078125,0.0078125,0.0078125,33.41163605144812,26.891587835590215,31.606519519660615,25.45129048325264,-8.112935645569905,6.005715313765281,6.2459976142061056,6.125856463985693,10.482854424086538,12.71607103980838,3.190813460405666,4.150322788794437,839.3808678080894
t018,standard,0.681640625,0.1591796875,0.1591796875,0.1591796875,36.619162253632126,18.018265525254204,31.044917724207487,20.447919478472947,-20.921667270792973,12.524243019037735,12.096560068008614,12.310401543523174,23.63499555945075,27.603372561243308,3.1509478759153575,4.622937813219278,1340.7773214143015
t018,balanced,0.654296875,0.1728515625,0.1728515625,0.1728515625,35.22009818024058,17.693713600869117,31.239238851887716,18.505400955922678,-22.42906386917964,14.369951245134985,14.479253127875403,14.424602186505194,25.8720725684123,30.706251089047825,5.1011244903929365,8.663313181493681,1075.4498507587384
t018,hf,0.78515625,0.107421875,0.107421875,0.107421875,30.001958992324177,22.105128278245616,29.32430371489503,6.607553791886989,-24.6075761820236,12.140843116475576,13.44977433673921,12.795308726607393,25.269475329800642,26.3947148077192,1.853480598606187,2.8765023106862215,150.17572056666626
t019,standard,0.634765625,0.1826171875,0.1826171875,0.1826171875,39.07586276459069,27.286848419582846,31.580925363663283,25.720693595436163,-19.47537389759325,12.698346385076269,12.342861667109837,12.520604026093054,23.905341428477918,28.86587970005862,3.9778085423885905,5.6385388715273255,1802.6532693831118
t019,balanced,0.55078125,0.224609375,0.224609375,0.224609375,35.57649436318929,27.485707793112184,31.305143952743812,20.71743023338242,-21.026990317457724,13.998938696451434,13.74474338640865,13.871841041430041,25.45385735715861,30.179845444296404,5.021232552488669,7.348914013931246,1321.0021934380134
t019,hf,0.78125,0.109375,0.109375,0.109375,30.309662083572675,26.916091622934253,29.770337177916048,8.17014071012733,-23.54413558827208,11.622627034680054,13.089512770630229,12.356069902655141,24.376299303310674,26.010177343300423,2.1507213144059496,3.114840769023214,202.2337312240538
t020,standard,0.728515625,0.1357421875,0.1357421875,0.1357421875,39.18003992581094,19.2190775058618,31.966982407933074,26.690313536575253,-16.480137298572455,10.318482606037911,11.148943183811145,10.733712894924528,19.843701176565954,24.677817324580012,4.377019114688075,5.8792849074346165,1734.6592563572663
t020,balanced,0.68359375,0.158203125,0.158203125,0.158203125,38.63648868680298,21.2180099828223,32.05084154030574,27.334471427570143,-16.403140533663123,13.53127624422914,13.432303616055357,13.481789930142249,23.308410476069973,28.618426976556833,6.7958243075738975,9.594265727428189,1810.2369897076032
t020,hf,0.830078125,0.0849609375,0.0849609375,0.0849609375,30.85488405223193,18.984657858373254,30.41465813635299,13.548108256136844,-18.4127203247042,9.86711363162662,10.659510781517117,10.263312206571868,19.79415261564439,22.022740373505833,2.7557628842129307,3.9295071465305003,335.8109739218696
t021,standard,0.63671875,0.181640625,0.181640625,0.181640625,47.451753642862315,27.632056051283858,33.71959869565825,36.90522963027678,-16.796714664585785,11.514385688855668,12.311047475057451,11.912716581956559,21.464418075743925,27.986029837586216,4.864553183628423,6.473125624613701,3399.7784946988077
t021,balanced,0.58984375,0.205078125,0.205078125,0.205078125,47.66492016546715,14.76321009021187,33.34065449914129,39.00680199000953,-16.61647278640025,15.003141719872126,14.131838529632091,14.567490124752108,24.782657666160738,31.7940495242376,7.168184532650166,9.988647554494554,4188.23947192194
t021,hf,0.8203125,0.08984375,0.08984375,0.08984375,31.763905661748773,25.440971321260967,30.91221967306943,16.447190739573532,-16.993670378622927,9.540503969800639,10.168041980968907,9.854272975384774,18.623132055145202,21.768789577622936,3.1772470446688605,4.372614972087213,486.3298566793198
t022,standard,0.908203125,0.0458984375,0.0458984375,0.0458984375,41.927262640981006,27.3516708839337,32.60984296743531,29.471107680639076,-13.217214183918216,9.182091347189399,8.865368520342582,9.02372993376599,15.28116980499468,18.076690932434097,5.205590251625584,6.97229859918093,1830.81028487351
t022,balanced,0.857421875,0.0712890625,0.0712890625,0.0712890625,42.33941438662457,27.520729517678767,32.99029564335191,31.636836861393213,-12.55980692996572,11.995715146823937,11.945460568092848,11.970587857458392,18.95232499774297,23.235345134632283,7.311543941998155,10.11827583946602,2202.386314062278
t022,hf,0.98828125,0.005859375,0.005859375,0.005859375,32.730453702361494,27.205426067600925,31.112138269451982,19.352473494644208,-13.490718397125523,8.063534475463303,8.302344683192036,8.18293957932767,15.097085294622651,16.886359987141073,3.368594092408813,4.46548232291313,568.7746778803344
t023,standard,0.826171875,0.0869140625,0.0869140625,0.0869140625,40.520454652786775,27.371969483529387,32.53685620699534,28.758836180123758,-14.229965068082974,10.174363495017129,10.758957593024494,10.466660544020812,17.875130625517244,22.334409445636865,4.94844542041907,6.726954317736584,1851.9883524166282
t023,balanced,0.64453125,0.177734375,0.177734375,0.177734375,40.41794269559482,27.659641230790463,32.510516075665606,30.377836227350528,-14.57373899620877,15.797982122315663,14.31801597445304,15.057999048384351,24.640405764160207,30.228614567313322,8.17385987408932,11.536006997127334,2168.2679885309726
t023,hf,0.890625,0.0546875,0.0546875,0.0546875,31.59727130866714,26.860966327103643,30.556644998983316,17.91077492224707,-14.256491246312295,8.840085212834168,9.378362769103385,9.109223990968776,16.624466442831423,19.512689055694626,3.1043644797839094,4.269791201588469,551.4768656751568
t024,standard,0.640625,0.1796875,0.1796875,0.1796875,43.26894019597232,27.248399812938736,32.25069618339173,29.26162472901214,-19.78761489995952,11.917644438962931,12.431832094849947,12.174738266906438,22.690937903777154,28.335307943359854,4.069393640295279,5.592481912201626,2358.9803941438827
t024,balanced,0.5234375,0.23828125,0.23828125,0.23828125,43.667867557974475,27.762310851343003,32.72490014521035,31.074412566601964,-20.183345939277018,14.526325281894174,14.19171539273771,14.359020337315942,25.36321424843167,32.25413906513866,6.288616872962156,9.05319796034767,2933.4476526523104
t024,hf,0.6484375,0.17578125,0.17578125,0.17578125,31.500294241279335,26.854250872491654,30.579307138320303,14.645421661343915,-21.23875562786041,12.044693855850467,12.158599689514254,12.101646772682361,23.263346885998992,27.82520401333749,3.241867759272069,4.869911366188056,554.8522693107554
t025,standard,0.603515625,0.1982421875,0.1982421875,0.1982421875,41.43690427044494,27.592233415750556,31.7210961091478,23.553203636454217,-24.617303119042987,14.554082128063918,14.731592831535067,14.642837479799493,27.760593579828544,32.82708356474871,5.454417653041141,7.108886762016766,2150.4956263661916
t025,balanced,0.390625,0.3046875,0.3046875,0.3046875,38.78680342796272,27.53915294001449,31.96772054783856,20.45804393784609,-24.48327773758171,15.59524027611407,15.628879284273346,15.612059780193707,28.074044966140075,32.39320686068142,6.945877101439491,9.236696099490505,1430.9007527213807
t025,hf,0.712890625,0.1435546875,0.1435546875,0.1435546875,31.154818556259777,26.900626964932176,30.64344588734583,7.326565048488042,-24.480950757843317,12.545732876491828,12.83789773570265,12.69181530609724,24.849790259477786,26.173440796433894,3.5904434076724314,4.687312925027591,175.35263557357547
t026,standard,0.640625,0.1796875,0.1796875,0.1796875,33.54049428712747,20.634958188788232,30.76050080243519,14.132814509484028,-22.60244627779654,12.592569653437122,12.028160722504609,12.310365187970866,24.127496380269324,27.116030888882058,2.1620211478330975,3.4330812964629147,760.1457143302475
t026,balanced,0.642578125,0.1787109375,0.1787109375,0.1787109375,32.691505935674044,27.5348697663985,31.00155620723568,12.023316283557849,-24.37207053623074,13.469072626320488,13.513032452500376,13.491052539410433,25.873488652956617,28.701757060402432,2.7277756821096624,5.100813404299527,509.3334552010914
t026,hf,0.681640625,0.1591796875,0.1591796875,0.1591796875,29.505873375139984,26.96959949800605,29.05908282543569,3.259459278859599,-26.96849213671725,12.702844654584968,14.30243215416143,13.502638404373199,26.98789860120972,27.58407026297025,1.2087484428796007,1.6094101199576478,39.851031582586096
t027,standard,0.82421875,0.087890625,0.087890625,0.087890625,32.714909068784095,18.925928455179875,30.894415730311685,12.933773488725372,-22.003872701411872,11.812560004489074,11.717530128631282,11.765045066560177,22.966801787196253,25.36086397573127,3.375729254762672,4.451710675216998,555.1222004321087
t027,balanced,0.587890625,0.2060546875,0.2060546875,0.2060546875,33.88624229711783,15.015982576093409,30.893274180506573,12.832129002911836,-24.80743148633392,13.068641433165107,13.810517518812077,13.439579475988591,26.15001967633141,29.27545031237583,4.290831543862839,5.74360697924988,977.3332545148893
t027,hf,0.845703125,0.0771484375,0.0771484375,0.0771484375,29.935076362322015,21.346136007174657,29.73195179471024,5.776995295153626,-24.842101131825743,11.90747011865987,13.22040496424999,12.56393754145493,25.016547735895067,25.714532105272365,2.162139847688691,2.900838573548396,75.98375415747338
t028,standard,0.490234375,0.2548828125,0.2548828125,0.2548828125,31.78573529867751,27.54247156724004,30.653485167864197,12.019215371140433,-23.297942803290745,12.675330595867111,12.381317507855446,12.52832405186128,24.288061612943686,27.187435704603676,3.292978352625824,4.4310731796827465,346.4869513563233
t028,balanced,0.408203125,0.2958984375,0.2958984375,0.2958984375,31.18440944645031,27.508557687327773,30.668121603775703,10.927648810597343,-23.566985827914593,13.057529888187979,13.355409870136384,13.206469879162182,24.850855840955482,27.360136444585336,4.195071601333142,6.078883482472272,300.707462895867
t028,hf,0.65625,0.171875,0.171875,0.171875,29.88168777981325,27.0997465662375,29.639599902407184,5.156704381552174,-25.061114835021836,12.214993229599685,13.395993133704277,12.80549318165198,25.436656736214655,26.285966459663804,1.9105475112124695,2.6086594946825636,89.98337391084328
t029,standard,0.904296875,0.0478515625,0.0478515625,0.0478515625,45.98468359505917,27.661255051395905,34.35152960830601,37.069989004792035,-9.88247665560842,9.389221954426905,9.179700351729156,9.28446115307803,15.120161071270019,18.860256939010394,5.014468165396925,6.62018210650543,2676.7273330625467
t029,balanced,0.79296875,0.103515625,0.103515625,0.103515625,50.157397819466205,27.72803744607043,35.227694969333825,43.24338048667299,-9.450643234717592,13.015334249245239,13.085617846120623,13.050476047682931,20.18897850355418,24.973121617494844,7.552885746974516,10.009545099903972,4078.2161001141976
t029,hf,0.923828125,0.0380859375,0.0380859375,0.0380859375,33.63442117741643,27.178223681061056,31.69073037575867,25.585977244101613,-8.742241022230198,7.549274540870352,7.960231451780156,7.754752996325253,13.45673123548093,17.29669101658756,3.40686594360361,4.534594792612499,955.2249189261928
t030,standard,0.681640625,0.1591796875,0.1591796875,0.1591796875,33.9609701193784,27.289573286162334,30.805658163091035,12.803116698654861,-23.56359181704574,12.495338334588922,12.808854923443228,12.652096629016075,24.74389614281322,27.364421150184874,3.029559070386431,4.156616446793689,631.9213276961234
t030,balanced,0.525390625,0.2373046875,0.2373046875,0.2373046875,34.83549227855916,27.54578470569203,31.097612638093565,14.617494516672615,-24.49070314870911,14.082214660293733,14.031125658576677,14.056670159435205,27.00480753648705,30.251487856821743,4.097280529101219,5.814867900661967,955.9508116483207
t030,hf,0.78125,0.109375,0.109375,0.109375,29.92949479252711,26.84373706390487,29.358261265879214,6.469683354459227,-25.026621045562784,12.287948350335057,13.809818754396211,13.048883552365634,25.790993616368937,27.207724141290406,2.054664865403882,3.243439260669442,158.74729619236706
t031,standard,0.6484375,0.17578125,0.17578125,0.17578125,32.83044773306672,26.815381137230617,30.60082600377776,13.108240710871405,-23.224413648755952,12.670604824607933,11.980558619643576,12.325581722125754,24.25102947873052,27.51804353988456,1.913809953732675,3.1058999521664443,776.9387286166927
t031,balanced,0.625,0.1875,0.1875,0.1875,33.153446365574574,25.68587170688923,30.77578132092542,11.31860389953375,-24.853948831145907,13.21588525533583,13.452697298905926,13.33429127712088,26.15511880558326,28.52002606719511,2.320391976522762,4.0157666961392735,864.0063709371898
t031,hf,0.6875,0.15625,0.15625,0.15625,29.62258261261207,25.410145844744555,29.07002858154771,4.201921804123775,-26.628647519267396,12.740309280106146,14.172199406523587,13.456254343314868,26.791460449052813,27.620135402677423,1.3913033216676223,2.1532286729260632,79.50967767250582
t032,standard,0.62109375,0.189453125,0.189453125,0.189453125,36.214241228973776,27.209494151312484,30.839769711615276,17.91108383748264,-25.059771273537034,13.477530906210884,14.954976942682245,14.216253924446566,27.61839056716046,31.853567728058504,3.007015103176496,4.851576723677938,1287.3616374759367
t032,balanced,0.521484375,0.2392578125,0.2392578125,0.2392578125,36.41764785689432,27.721852720721206,31.255192545274923,18.888716040255666,-26.39753032418931,16.476916011792945,16.209295642527938,16.343105827160443,30.796509371125808,36.42490505951766,4.420112134498461,7.639374757535527,1591.3615338324307
t032,hf,0.638671875,0.1806640625,0.1806640625,0.1806640625,29.975785743408093,27.05460871434053,29.55765273777718,6.226687797498275,-27.784580462703506,13.76373232098502,15.167422514821315,14.465577417903168,28.50682738630792,30.52844755438368,2.2819331911753418,4.21756769780663,174.41236019740467
t033,standard,0.751953125,0.1240234375,0.1240234375,0.1240234375,32.957950578933264,27.317060749265206,30.984516030569665,10.754202948807524,-23.7084971114418,12.461382224627858,12.59940472333703,12.530393473982443,24.10482090845457,26.12925354198119,4.299194364792847,5.657111165224765,337.2473295071138
t033,balanced,0.57421875,0.212890625,0.212890625,0.212890625,32.39989368508123,27.51012565212191,30.992927682353347,10.66945561632513,-24.34053353429128,13.887525566096635,14.14843482968903,14.017980197892832,26.277944524820377,28.36415715803824,5.2113765674943515,7.498766075201383,372.1907986115707
t033,hf,0.763671875,0.1181640625,0.1181640625,0.1181640625,30.85831427556589,26.907903050015296,30.408459797213325,6.41447728511552,-24.678004766795155,12.465645132014538,13.014869851712094,12.740257491863316,25.087048791259154,26.115208706234025,3.1318936142209943,4.126298885335169,150.81269507418443
t034,standard,0.951171875,0.0244140625,0.0244140625,0.0244140625,46.148628826842,0.6378417178808622,34.34594655035143,37.737052851387844,-9.096497449692652,7.94020884656171,8.139228426538885,8.039718636550298,12.462350200397065,15.82346475877051,5.254588529023579,6.619339442519135,2385.5214760596245
t034,balanced,0.859375,0.0703125,0.0703125,0.0703125,46.753882124464994,0.038272016437407075,34.93929055941764,40.44553676414295,-8.252127674195597,11.141656345797848,11.533787273933727,11.337721809865787,16.913800893312843,21.98287240671983,7.6027679013682725,9.709258380287038,2796.4887250712595
t034,hf,0.966796875,0.0166015625,0.0166015625,0.0166015625,32.14344364034626,18.266266948595963,31.338155496578636,23.793514458395933,-8.579402051397535,6.497755201625146,6.473198445791633,6.485476823708389,11.504624196702098,14.02206740701614,3.2298446510743366,4.1086082032612214,717.2605087275626
t035,standard,0.63671875,0.181640625,0.181640625,0.181640625,42.00829435785301,28.26620815139473,32.395874231998505,33.35992252924477,-17.648527679367785,15.0076323969006,11.436036254905222,13.221834325902911,24.400361320362027,32.54217861661143,5.462477929433801,7.8678519415415415,2642.8859874280593
t035,balanced,0.501953125,0.2490234375,0.2490234375,0.2490234375,36.230269806034194,27.50417832101119,31.650656596138862,26.00498496000165,-18.598292142422387,14.63265438625973,16.46692112183116,15.549787754045445,26.676301913134054,33.176271206245325,7.744188856104975,11.007377023475732,1516.1281165138662
t035,hf,0.787109375,0.1064453125,0.1064453125,0.1064453125,30.64308771824073,27.371943378822337,29.977262206105323,10.536847888070984,-20.76639732902748,10.848838262165376,11.863487809016222,11.3561630355908,22.094891961991124,23.772429287827176,2.2499407772970055,3.303292558357645,278.0101503196596
