coeff_pair,direction,attack_name,image,nc,ber
"(1,4)/(6,5)",B,jpeg_compression_q50,kodim01.png,0.96484375,0.017578125
"(1,4)/(6,5)",B,gaussian_blur_5x5,kodim01.png,0.783203125,0.1083984375
"(1,4)/(6,5)",B,espcn_x4,kodim01.png,1.0,0.0
"(1,4)/(6,5)",B,real_esrgan,kodim02.png,0.80078125,0.099609375
"(1,4)/(6,5)",B,jpeg_compression_q50,kodim02.png,0.9921875,0.00390625
"(1,4)/(6,5)",B,gaussian_blur_5x5,kodim02.png,0.9453125,0.02734375
"(1,4)/(6,5)",B,espcn_x4,kodim02.png,1.0,0.0
"(1,4)/(6,5)",B,real_esrgan,kodim03.png,0.8125,0.09375
"(1,4)/(6,5)",B,jpeg_compression_q50,kodim03.png,0.982421875,0.0087890625
"(1,4)/(6,5)",B,gaussian_blur_5x5,kodim03.png,0.8828125,0.05859375
"(1,4)/(6,5)",B,espcn_x4,kodim03.png,1.0,0.0
"(1,4)/(6,5)",B,real_esrgan,kodim04.png,0.83203125,0.083984375
"(1,4)/(6,5)",B,jpeg_compression_q50,kodim04.png,0.97265625,0.013671875
"(1,4)/(6,5)",B,gaussian_blur_5x5,kodim04.png,0.91796875,0.041015625
"(1,4)/(6,5)",B,espcn_x4,kodim04.png,1.0,0.0
"(1,4)/(6,5)",B,real_esrgan,kodim05.png,0.736328125,0.1318359375
"(1,4)/(6,5)",B,jpeg_compression_q50,kodim05.png,0.935546875,0.0322265625
"(1,4)/(6,5)",B,gaussian_blur_5x5,kodim05.png,0.609375,0.1953125
"(1,4)/(6,5)",B,espcn_x4,kodim05.png,1.0,0.0
"(1,4)/(6,5)",B,real_esrgan,kodim06.png,0.9140625,0.04296875
"(1,4)/(6,5)",B,jpeg_compression_q50,kodim06.png,0.94140625,0.029296875
"(1,4)/(6,5)",B,gaussian_blur_5x5,kodim06.png,0.87109375,0.064453125
"(1,4)/(6,5)",B,espcn_x4,kodim06.png,0.994140625,0.0029296875
"(1,4)/(6,5)",B,real_esrgan,kodim07.png,0.7578125,0.12109375
"(1,4)/(6,5)",B,jpeg_compression_q50,kodim07.png,0.962890625,0.0185546875
"(1,4)/(6,5)",B,gaussian_blur_5x5,kodim07.png,0.83203125,0.083984375
"(1,4)/(6,5)",B,espcn_x4,kodim07.png,1.0,0.0
"(1,4)/(6,5)",B,real_esrgan,kodim08.png,0.48046875,0.259765625
"(1,4)/(6,5)",B,jpeg_compression_q50,kodim08.png,0.931640625,0.0341796875
"(1,4)/(6,5)",B,gaussian_blur_5x5,kodim08.png,0.58203125,0.208984375
"(1,4)/(6,5)",B,espcn_x4,kodim08.png,1.0,0.0
"(1,4)/(6,5)",B,real_esrgan,kodim09.png,0.796875,0.1015625
"(1,4)/(6,5)",B,jpeg_compression_q50,kodim09.png,0.98046875,0.009765625
"(1,4)/(6,5)",B,gaussian_blur_5x5,kodim09.png,0.890625,0.0546875
"(1,4)/(6,5)",B,espcn_x4,kodim09.png,1.0,0.0
"(1,4)/(6,5)",B,real_esrgan,kodim10.png,0.73046875,0.134765625
"(1,4)/(6,5)",B,jpeg_compression_q50,kodim10.png,0.951171875,0.0244140625
"(1,4)/(6,5)",B,gaussian_blur_5x5,kodim10.png,0.892578125,0.0537109375
"(1,4)/(6,5)",B,espcn_x4,kodim10.png,1.0,0.0
"(1,4)/(6,5)",B,real_esrgan,kodim11.png,0.892578125,0.0537109375
"(1,4)/(6,5)",B,jpeg_compression_q50,kodim11.png,0.984375,0.0078125
"(1,4)/(6,5)",B,gaussian_blur_5x5,kodim11.png,0.861328125,0.0693359375
"(1,4)/(6,5)",B,espcn_x4,kodim11.png,1.0,0.0
"(1,4)/(6,5)",B,real_esrgan,kodim12.png,0.884765625,0.0576171875
"(1,4)/(6,5)",B,jpeg_compression_q50,kodim12.png,0.974609375,0.0126953125
"(1,4)/(6,5)",B,gaussian_blur_5x5,kodim12.png,0.912109375,0.0439453125
"(1,4)/(6,5)",B,espcn_x4,kodim12.png,1.0,0.0
"(1,4)/(6,5)",B,real_esrgan,kodim13.png,0.90234375,0.048828125
"(1,4)/(6,5)",B,jpeg_compression_q50,kodim13.png,0.95703125,0.021484375
"(1,4)/(6,5)",B,gaussian_blur_5x5,kodim13.png,0.66796875,0.166015625
"(1,4)/(6,5)",B,espcn_x4,kodim13.png,0.998046875,0.0009765625
"(1,4)/(6,5)",B,real_esrgan,kodim14.png,0.865234375,0.0673828125
"(1,4)/(6,5)",B,jpeg_compression_q50,kodim14.png,0.96875,0.015625
"(1,4)/(6,5)",B,gaussian_blur_5x5,kodim14.png,0.744140625,0.1279296875
"(1,4)/(6,5)",B,espcn_x4,kodim14.png,1.0,0.0
"(1,4)/(6,5)",B,real_esrgan,kodim15.png,0.8125,0.09375
"(1,4)/(6,5)",B,jpeg_compression_q50,kodim15.png,0.947265625,0.0263671875
"(1,4)/(6,5)",B,gaussian_blur_5x5,kodim15.png,0.822265625,0.0888671875
"(1,4)/(6,5)",B,espcn_x4,kodim15.png,0.986328125,0.0068359375
"(1,4)/(6,5)",B,real_esrgan,kodim16.png,0.9296875,0.03515625
"(1,4)/(6,5)",B,jpeg_compression_q50,kodim16.png,0.9921875,0.00390625
"(1,4)/(6,5)",B,gaussian_blur_5x5,kodim16.png,0.9453125,0.02734375
"(1,4)/(6,5)",B,espcn_x4,kodim16.png,1.0,0.0
"(1,4)/(6,5)",B,real_esrgan,kodim17.png,0.927734375,0.0361328125
"(1,4)/(6,5)",B,jpeg_compression_q50,kodim17.png,0.986328125,0.0068359375
"(1,4)/(6,5)",B,gaussian_blur_5x5,kodim17.png,0.873046875,0.0634765625
"(1,4)/(6,5)",B,espcn_x4,kodim17.png,1.0,0.0
"(1,4)/(6,5)",B,real_esrgan,kodim18.png,0.916015625,0.0419921875
"(1,4)/(6,5)",B,jpeg_compression_q50,kodim18.png,0.9765625,0.01171875
"(1,4)/(6,5)",B,gaussian_blur_5x5,kodim18.png,0.78125,0.109375
"(1,4)/(6,5)",B,espcn_x4,kodim18.png,0.998046875,0.0009765625
"(1,4)/(6,5)",B,real_esrgan,kodim19.png,0.822265625,0.0888671875
"(1,4)/(6,5)",B,jpeg_compression_q50,kodim19.png,0.984375,0.0078125
"(1,4)/(6,5)",B,gaussian_blur_5x5,kodim19.png,0.890625,0.0546875
"(1,4)/(6,5)",B,espcn_x4,kodim19.png,1.0,0.0
"(1,4)/(6,5)",B,real_esrgan,kodim20.png,0.478515625,0.2607421875
"(1,4)/(6,5)",B,jpeg_compression_q50,kodim20.png,0.677734375,0.1611328125
"(1,4)/(6,5)",B,gaussian_blur_5x5,kodim20.png,0.8671875,0.06640625
"(1,4)/(6,5)",B,espcn_x4,kodim20.png,0.990234375,0.0048828125
"(1,0)/(3,7)",A,real_esrgan,kodim01.png,0.34375,0.328125
"(1,0)/(3,7)",A,jpeg_compression_q50,kodim01.png,0.98828125,0.005859375
"(1,0)/(3,7)",A,gaussian_blur_5x5,kodim01.png,0.376953125,0.3115234375
"(1,0)/(3,7)",A,espcn_x4,kodim01.png,1.0,0.0
"(1,0)/(3,7)",A,real_esrgan,kodim02.png,0.482421875,0.2587890625
"(1,0)/(3,7)",A,jpeg_compression_q50,kodim02.png,0.986328125,0.0068359375
"(1,0)/(3,7)",A,gaussian_blur_5x5,kodim02.png,0.748046875,0.1259765625
"(1,0)/(3,7)",A,espcn_x4,kodim02.png,0.998046875,0.0009765625
"(1,0)/(3,7)",A,real_esrgan,kodim03.png,0.50390625,0.248046875
"(1,0)/(3,7)",A,jpeg_compression_q50,kodim03.png,0.96875,0.015625
"(1,0)/(3,7)",A,gaussian_blur_5x5,kodim03.png,0.623046875,0.1884765625
"(1,0)/(3,7)",A,espcn_x4,kodim03.png,0.99609375,0.001953125
"(1,0)/(3,7)",A,real_esrgan,kodim04.png,0.400390625,0.2998046875
"(1,0)/(3,7)",A,jpeg_compression_q50,kodim04.png,0.98828125,0.005859375
"(1,0)/(3,7)",A,gaussian_blur_5x5,kodim04.png,0.4921875,0.25390625
"(1,0)/(3,7)",A,espcn_x4,kodim04.png,1.0,0.0
"(1,0)/(3,7)",A,real_esrgan,kodim05.png,0.51953125,0.240234375
"(1,0)/(3,7)",A,jpeg_compression_q50,kodim05.png,0.96484375,0.017578125
"(1,0)/(3,7)",A,gaussian_blur_5x5,kodim05.png,0.30859375,0.345703125
"(1,0)/(3,7)",A,espcn_x4,kodim05.png,0.99609375,0.001953125
"(1,0)/(3,7)",A,real_esrgan,kodim06.png,0.48046875,0.259765625
"(1,0)/(3,7)",A,jpeg_compression_q50,kodim06.png,0.9453125,0.02734375
"(1,0)/(3,7)",A,gaussian_blur_5x5,kodim06.png,0.521484375,0.2392578125
"(1,0)/(3,7)",A,espcn_x4,kodim06.png,0.974609375,0.0126953125
"(1,0)/(3,7)",A,real_esrgan,kodim07.png,0.5078125,0.24609375
"(1,0)/(3,7)",A,jpeg_compression_q50,kodim07.png,0.986328125,0.0068359375
"(1,0)/(3,7)",A,gaussian_blur_5x5,kodim07.png,0.498046875,0.2509765625
"(1,0)/(3,7)",A,espcn_x4,kodim07.png,1.0,0.0
"(1,0)/(3,7)",A,real_esrgan,kodim08.png,0.2578125,0.37109375
"(1,0)/(3,7)",A,jpeg_compression_q50,kodim08.png,0.953125,0.0234375
"(1,0)/(3,7)",A,gaussian_blur_5x5,kodim08.png,0.328125,0.3359375
"(1,0)/(3,7)",A,espcn_x4,kodim08.png,0.982421875,0.0087890625
"(1,0)/(3,7)",A,real_esrgan,kodim09.png,0.3359375,0.33203125
"(1,0)/(3,7)",A,jpeg_compression_q50,kodim09.png,0.982421875,0.0087890625
"(1,0)/(3,7)",A,gaussian_blur_5x5,kodim09.png,0.513671875,0.2431640625
"(1,0)/(3,7)",A,espcn_x4,kodim09.png,1.0,0.0
"(1,0)/(3,7)",A,real_esrgan,kodim10.png,0.29296875,0.353515625
"(1,0)/(3,7)",A,jpeg_compression_q50,kodim10.png,0.974609375,0.0126953125
"(1,0)/(3,7)",A,gaussian_blur_5x5,kodim10.png,0.458984375,0.2705078125
"(1,0)/(3,7)",A,espcn_x4,kodim10.png,0.994140625,0.0029296875
"(1,0)/(3,7)",A,real_esrgan,kodim11.png,0.52734375,0.236328125
"(1,0)/(3,7)",A,jpeg_compression_q50,kodim11.png,0.974609375,0.0126953125
"(1,0)/(3,7)",A,gaussian_blur_5x5,kodim11.png,0.501953125,0.2490234375
"(1,0)/(3,7)",A,espcn_x4,kodim11.png,1.0,0.0
"(1,0)/(3,7)",A,real_esrgan,kodim12.png,0.529296875,0.2353515625
"(1,0)/(3,7)",A,jpeg_compression_q50,kodim12.png,0.962890625,0.0185546875
"(1,0)/(3,7)",A,gaussian_blur_5x5,kodim12.png,0.630859375,0.1845703125
"(1,0)/(3,7)",A,espcn_x4,kodim12.png,0.982421875,0.0087890625
"(1,0)/(3,7)",A,real_esrgan,kodim13.png,0.482421875,0.2587890625
"(1,0)/(3,7)",A,jpeg_compression_q50,kodim13.png,0.96484375,0.017578125
"(1,0)/(3,7)",A,gaussian_blur_5x5,kodim13.png,0.2734375,0.36328125
"(1,0)/(3,7)",A,espcn_x4,kodim13.png,0.986328125,0.0068359375
"(1,0)/(3,7)",A,real_esrgan,kodim14.png,0.619140625,0.1904296875
"(1,0)/(3,7)",A,jpeg_compression_q50,kodim14.png,0.984375,0.0078125
"(1,0)/(3,7)",A,gaussian_blur_5x5,kodim14.png,0.3046875,0.34765625
"(1,0)/(3,7)",A,espcn_x4,kodim14.png,1.0,0.0
"(1,0)/(3,7)",A,real_esrgan,kodim15.png,0.39453125,0.302734375
"(1,0)/(3,7)",A,jpeg_compression_q50,kodim15.png,0.94921875,0.025390625
"(1,0)/(3,7)",A,gaussian_blur_5x5,kodim15.png,0.65625,0.171875
"(1,0)/(3,7)",A,espcn_x4,kodim15.png,0.98046875,0.009765625
"(1,0)/(3,7)",A,real_esrgan,kodim16.png,0.484375,0.2578125
"(1,0)/(3,7)",A,jpeg_compression_q50,kodim16.png,0.982421875,0.0087890625
"(1,0)/(3,7)",A,gaussian_blur_5x5,kodim16.png,0.50390625,0.248046875
"(1,0)/(3,7)",A,espcn_x4,kodim16.png,1.0,0.0
"(1,0)/(3,7)",A,real_esrgan,kodim17.png,0.546875,0.2265625
"(1,0)/(3,7)",A,jpeg_compression_q50,kodim17.png,0.96875,0.015625
"(1,0)/(3,7)",A,gaussian_blur_5x5,kodim17.png,0.375,0.3125
"(1,0)/(3,7)",A,espcn_x4,kodim17.png,0.998046875,0.0009765625
"(1,0)/(3,7)",A,real_esrgan,kodim18.png,0.58203125,0.208984375
"(1,0)/(3,7)",A,jpeg_compression_q50,kodim18.png,0.966796875,0.0166015625
"(1,0)/(3,7)",A,gaussian_blur_5x5,kodim18.png,0.3984375,0.30078125
"(1,0)/(3,7)",A,espcn_x4,kodim18.png,0.994140625,0.0029296875
"(1,0)/(3,7)",A,real_esrgan,kodim19.png,0.3515625,0.32421875
"(1,0)/(3,7)",A,jpeg_compression_q50,kodim19.png,0.9765625,0.01171875
"(1,0)/(3,7)",A,gaussian_blur_5x5,kodim19.png,0.41015625,0.294921875
"(1,0)/(3,7)",A,espcn_x4,kodim19.png,1.0,0.0
"(1,0)/(3,7)",A,real_esrgan,kodim20.png,0.2265625,0.38671875
"(1,0)/(3,7)",A,jpeg_compression_q50,kodim20.png,0.740234375,0.1298828125
"(1,0)/(3,7)",A,gaussian_blur_5x5,kodim20.png,0.60546875,0.197265625
"(1,0)/(3,7)",A,espcn_x4,kodim20.png,0.939453125,0.0302734375
"(1,0)/(3,7)",B,real_esrgan,kodim01.png,0.33984375,0.330078125
"(1,0)/(3,7)",B,jpeg_compression_q50,kodim01.png,0.98828125,0.005859375
"(1,0)/(3,7)",B,gaussian_blur_5x5,kodim01.png,0.375,0.3125
"(1,0)/(3,7)",B,espcn_x4,kodim01.png,1.0,0.0
"(1,0)/(3,7)",B,real_esrgan,kodim02.png,0.47265625,0.263671875
"(1,0)/(3,7)",B,jpeg_compression_q50,kodim02.png,0.990234375,0.0048828125
"(1,0)/(3,7)",B,gaussian_blur_5x5,kodim02.png,0.75,0.125
"(1,0)/(3,7)",B,espcn_x4,kodim02.png,0.998046875,0.0009765625
"(1,0)/(3,7)",B,real_esrgan,kodim03.png,0.533203125,0.2333984375
"(1,0)/(3,7)",B,jpeg_compression_q50,kodim03.png,0.966796875,0.0166015625
"(1,0)/(3,7)",B,gaussian_blur_5x5,kodim03.png,0.607421875,0.1962890625
"(1,0)/(3,7)",B,espcn_x4,kodim03.png,0.99609375,0.001953125
"(1,0)/(3,7)",B,real_esrgan,kodim04.png,0.291015625,0.3544921875
"(1,0)/(3,7)",B,jpeg_compression_q50,kodim04.png,0.982421875,0.0087890625
"(1,0)/(3,7)",B,gaussian_blur_5x5,kodim04.png,0.41796875,0.291015625
"(1,0)/(3,7)",B,espcn_x4,kodim04.png,1.0,0.0
"(1,0)/(3,7)",B,real_esrgan,kodim05.png,0.486328125,0.2568359375
"(1,0)/(3,7)",B,jpeg_compression_q50,kodim05.png,0.978515625,0.0107421875
"(1,0)/(3,7)",B,gaussian_blur_5x5,kodim05.png,0.244140625,0.3779296875
"(1,0)/(3,7)",B,espcn_x4,kodim05.png,0.99609375,0.001953125
"(1,0)/(3,7)",B,real_esrgan,kodim06.png,0.501953125,0.2490234375
"(1,0)/(3,7)",B,jpeg_compression_q50,kodim06.png,0.943359375,0.0283203125
"(1,0)/(3,7)",B,gaussian_blur_5x5,kodim06.png,0.484375,0.2578125
"(1,0)/(3,7)",B,espcn_x4,kodim06.png,0.966796875,0.0166015625
"(1,0)/(3,7)",B,real_esrgan,kodim07.png,0.5390625,0.23046875
"(1,0)/(3,7)",B,jpeg_compression_q50,kodim07.png,0.970703125,0.0146484375
"(1,0)/(3,7)",B,gaussian_blur_5x5,kodim07.png,0.447265625,0.2763671875
"(1,0)/(3,7)",B,espcn_x4,kodim07.png,1.0,0.0
"(1,0)/(3,7)",B,real_esrgan,kodim08.png,0.33203125,0.333984375
"(1,0)/(3,7)",B,jpeg_compression_q50,kodim08.png,0.94921875,0.025390625
"(1,0)/(3,7)",B,gaussian_blur_5x5,kodim08.png,0.341796875,0.3291015625
"(1,0)/(3,7)",B,espcn_x4,kodim08.png,0.984375,0.0078125
"(1,0)/(3,7)",B,real_esrgan,kodim09.png,0.37890625,0.310546875
"(1,0)/(3,7)",B,jpeg_compression_q50,kodim09.png,0.974609375,0.0126953125
"(1,0)/(3,7)",B,gaussian_blur_5x5,kodim09.png,0.51953125,0.240234375
"(1,0)/(3,7)",B,espcn_x4,kodim09.png,1.0,0.0
"(1,0)/(3,7)",B,real_esrgan,kodim10.png,0.326171875,0.3369140625
"(1,0)/(3,7)",B,jpeg_compression_q50,kodim10.png,0.974609375,0.0126953125
"(1,0)/(3,7)",B,gaussian_blur_5x5,kodim10.png,0.484375,0.2578125
"(1,0)/(3,7)",B,espcn_x4,kodim10.png,0.998046875,0.0009765625
"(1,0)/(3,7)",B,real_esrgan,kodim11.png,0.494140625,0.2529296875
"(1,0)/(3,7)",B,jpeg_compression_q50,kodim11.png,0.97265625,0.013671875
"(1,0)/(3,7)",B,gaussian_blur_5x5,kodim11.png,0.49609375,0.251953125
"(1,0)/(3,7)",B,espcn_x4,kodim11.png,1.0,0.0
"(1,0)/(3,7)",B,real_esrgan,kodim12.png,0.62109375,0.189453125
"(1,0)/(3,7)",B,jpeg_compression_q50,kodim12.png,0.966796875,0.0166015625
"(1,0)/(3,7)",B,gaussian_blur_5x5,kodim12.png,0.6328125,0.18359375
"(1,0)/(3,7)",B,espcn_x4,kodim12.png,0.984375,0.0078125
"(1,0)/(3,7)",B,real_esrgan,kodim13.png,0.529296875,0.2353515625
"(1,0)/(3,7)",B,jpeg_compression_q50,kodim13.png,0.96875,0.015625
"(1,0)/(3,7)",B,gaussian_blur_5x5,kodim13.png,0.3203125,0.33984375
"(1,0)/(3,7)",B,espcn_x4,kodim13.png,0.98046875,0.009765625
"(1,0)/(3,7)",B,real_esrgan,kodim14.png,0.62890625,0.185546875
"(1,0)/(3,7)",B,jpeg_compression_q50,kodim14.png,0.97265625,0.013671875
"(1,0)/(3,7)",B,gaussian_blur_5x5,kodim14.png,0.25390625,0.373046875
"(1,0)/(3,7)",B,espcn_x4,kodim14.png,0.998046875,0.0009765625
"(1,0)/(3,7)",B,real_esrgan,kodim15.png,0.44140625,0.279296875
"(1,0)/(3,7)",B,jpeg_compression_q50,kodim15.png,0.916015625,0.0419921875
"(1,0)/(3,7)",B,gaussian_blur_5x5,kodim15.png,0.603515625,0.1982421875
"(1,0)/(3,7)",B,espcn_x4,kodim15.png,0.962890625,0.0185546875
"(1,0)/(3,7)",B,real_esrgan,kodim16.png,0.498046875,0.2509765625
"(1,0)/(3,7)",B,jpeg_compression_q50,kodim16.png,0.970703125,0.0146484375
"(1,0)/(3,7)",B,gaussian_blur_5x5,kodim16.png,0.45703125,0.271484375
"(1,0)/(3,7)",B,espcn_x4,kodim16.png,1.0,0.0
"(1,0)/(3,7)",B,real_esrgan,kodim17.png,0.50390625,0.248046875
"(1,0)/(3,7)",B,jpeg_compression_q50,kodim17.png,0.970703125,0.0146484375
"(1,0)/(3,7)",B,gaussian_blur_5x5,kodim17.png,0.33984375,0.330078125
"(1,0)/(3,7)",B,espcn_x4,kodim17.png,0.99609375,0.001953125
"(1,0)/(3,7)",B,real_esrgan,kodim18.png,0.640625,0.1796875
"(1,0)/(3,7)",B,jpeg_compression_q50,kodim18.png,0.974609375,0.0126953125
"(1,0)/(3,7)",B,gaussian_blur_5x5,kodim18.png,0.41796875,0.291015625
"(1,0)/(3,7)",B,espcn_x4,kodim18.png,0.998046875,0.0009765625
"(1,0)/(3,7)",B,real_esrgan,kodim19.png,0.4140625,0.29296875
"(1,0)/(3,7)",B,jpeg_compression_q50,kodim19.png,0.9765625,0.01171875
"(1,0)/(3,7)",B,gaussian_blur_5x5,kodim19.png,0.447265625,0.2763671875
"(1,0)/(3,7)",B,espcn_x4,kodim19.png,1.0,0.0
"(1,0)/(3,7)",B,real_esrgan,kodim20.png,0.20703125,0.396484375
"(1,0)/(3,7)",B,jpeg_compression_q50,kodim20.png,0.75,0.125
"(1,0)/(3,7)",B,gaussian_blur_5x5,kodim20.png,0.599609375,0.2001953125
"(1,0)/(3,7)",B,espcn_x4,kodim20.png,0.953125,0.0234375
"(5,7)/(7,7)",A,real_esrgan,kodim01.png,0.888671875,0.0556640625
"(5,7)/(7,7)",A,jpeg_compression_q50,kodim01.png,0.9375,0.03125
"(5,7)/(7,7)",A,gaussian_blur_5x5,kodim01.png,0.982421875,0.0087890625
"(5,7)/(7,7)",A,espcn_x4,kodim01.png,1.0,0.0
"(5,7)/(7,7)",A,real_esrgan,kodim02.png,0.875,0.0625
"(5,7)/(7,7)",A,jpeg_compression_q50,kodim02.png,0.865234375,0.0673828125
"(5,7)/(7,7)",A,gaussian_blur_5x5,kodim02.png,1.0,0.0
"(5,7)/(7,7)",A,espcn_x4,kodim02.png,1.0,0.0
"(5,7)/(7,7)",A,real_esrgan,kodim03.png,0.890625,0.0546875
"(5,7)/(7,7)",A,jpeg_compression_q50,kodim03.png,0.8125,0.09375
"(5,7)/(7,7)",A,gaussian_blur_5x5,kodim03.png,0.99609375,0.001953125
"(5,7)/(7,7)",A,espcn_x4,kodim03.png,1.0,0.0
"(5,7)/(7,7)",A,real_esrgan,kodim04.png,0.880859375,0.0595703125
"(5,7)/(7,7)",A,jpeg_compression_q50,kodim04.png,0.919921875,0.0400390625
"(5,7)/(7,7)",A,gaussian_blur_5x5,kodim04.png,0.99609375,0.001953125
"(5,7)/(7,7)",A,espcn_x4,kodim04.png,1.0,0.0
"(5,7)/(7,7)",A,real_esrgan,kodim05.png,0.814453125,0.0927734375
"(5,7)/(7,7)",A,jpeg_compression_q50,kodim05.png,0.943359375,0.0283203125
"(5,7)/(7,7)",A,gaussian_blur_5x5,kodim05.png,0.912109375,0.0439453125
"(5,7)/(7,7)",A,espcn_x4,kodim05.png,0.998046875,0.0009765625
"(5,7)/(7,7)",A,real_esrgan,kodim06.png,0.927734375,0.0361328125
"(5,7)/(7,7)",A,jpeg_compression_q50,kodim06.png,0.876953125,0.0615234375
"(5,7)/(7,7)",A,gaussian_blur_5x5,kodim06.png,0.98046875,0.009765625
"(5,7)/(7,7)",A,espcn_x4,kodim06.png,0.998046875,0.0009765625
"(5,7)/(7,7)",A,real_esrgan,kodim07.png,0.83984375,0.080078125
"(5,7)/(7,7)",A,jpeg_compression_q50,kodim07.png,0.841796875,0.0791015625
"(5,7)/(7,7)",A,gaussian_blur_5x5,kodim07.png,0.990234375,0.0048828125
"(5,7)/(7,7)",A,espcn_x4,kodim07.png,1.0,0.0
"(5,7)/(7,7)",A,real_esrgan,kodim08.png,0.640625,0.1796875
"(5,7)/(7,7)",A,jpeg_compression_q50,kodim08.png,0.93359375,0.033203125
"(5,7)/(7,7)",A,gaussian_blur_5x5,kodim08.png,0.974609375,0.0126953125
"(5,7)/(7,7)",A,espcn_x4,kodim08.png,1.0,0.0
"(5,7)/(7,7)",A,real_esrgan,kodim09.png,0.84375,0.078125
"(5,7)/(7,7)",A,jpeg_compression_q50,kodim09.png,0.791015625,0.1044921875
"(5,7)/(7,7)",A,gaussian_blur_5x5,kodim09.png,0.98828125,0.005859375
"(5,7)/(7,7)",A,espcn_x4,kodim09.png,1.0,0.0
"(5,7)/(7,7)",A,real_esrgan,kodim10.png,0.80078125,0.099609375
"(5,7)/(7,7)",A,jpeg_compression_q50,kodim10.png,0.859375,0.0703125
"(5,7)/(7,7)",A,gaussian_blur_5x5,kodim10.png,0.984375,0.0078125
"(5,7)/(7,7)",A,espcn_x4,kodim10.png,1.0,0.0
"(5,7)/(7,7)",A,real_esrgan,kodim11.png,0.919921875,0.0400390625
"(5,7)/(7,7)",A,jpeg_compression_q50,kodim11.png,0.876953125,0.0615234375
"(5,7)/(7,7)",A,gaussian_blur_5x5,kodim11.png,0.9765625,0.01171875
"(5,7)/(7,7)",A,espcn_x4,kodim11.png,1.0,0.0
"(5,7)/(7,7)",A,real_esrgan,kodim12.png,0.9296875,0.03515625
"(5,7)/(7,7)",A,jpeg_compression_q50,kodim12.png,0.833984375,0.0830078125
"(5,7)/(7,7)",A,gaussian_blur_5x5,kodim12.png,0.99609375,0.001953125
"(5,7)/(7,7)",A,espcn_x4,kodim12.png,1.0,0.0
"(5,7)/(7,7)",A,real_esrgan,kodim13.png,0.93359375,0.033203125
"(5,7)/(7,7)",A,jpeg_compression_q50,kodim13.png,0.94921875,0.025390625
"(5,7)/(7,7)",A,gaussian_blur_5x5,kodim13.png,0.9140625,0.04296875
"(5,7)/(7,7)",A,espcn_x4,kodim13.png,0.998046875,0.0009765625
"(5,7)/(7,7)",A,real_esrgan,kodim14.png,0.904296875,0.0478515625
"(5,7)/(7,7)",A,jpeg_compression_q50,kodim14.png,0.95703125,0.021484375
"(5,7)/(7,7)",A,gaussian_blur_5x5,kodim14.png,0.97265625,0.013671875
"(5,7)/(7,7)",A,espcn_x4,kodim14.png,1.0,0.0
"(5,7)/(7,7)",A,real_esrgan,kodim15.png,0.8828125,0.05859375
"(5,7)/(7,7)",A,jpeg_compression_q50,kodim15.png,0.82421875,0.087890625
"(5,7)/(7,7)",A,gaussian_blur_5x5,kodim15.png,0.994140625,0.0029296875
"(5,7)/(7,7)",A,espcn_x4,kodim15.png,0.99609375,0.001953125
"(5,7)/(7,7)",A,real_esrgan,kodim16.png,0.912109375,0.0439453125
"(5,7)/(7,7)",A,jpeg_compression_q50,kodim16.png,0.9296875,0.03515625
"(5,7)/(7,7)",A,gaussian_blur_5x5,kodim16.png,1.0,0.0
"(5,7)/(7,7)",A,espcn_x4,kodim16.png,1.0,0.0
"(5,7)/(7,7)",A,real_esrgan,kodim17.png,0.943359375,0.0283203125
"(5,7)/(7,7)",A,jpeg_compression_q50,kodim17.png,0.90625,0.046875
"(5,7)/(7,7)",A,gaussian_blur_5x5,kodim17.png,0.98046875,0.009765625
"(5,7)/(7,7)",A,espcn_x4,kodim17.png,1.0,0.0
"(5,7)/(7,7)",A,real_esrgan,kodim18.png,0.94140625,0.029296875
"(5,7)/(7,7)",A,jpeg_compression_q50,kodim18.png,0.958984375,0.0205078125
"(5,7)/(7,7)",A,gaussian_blur_5x5,kodim18.png,0.9765625,0.01171875
"(5,7)/(7,7)",A,espcn_x4,kodim18.png,1.0,0.0
"(5,7)/(7,7)",A,real_esrgan,kodim19.png,0.86328125,0.068359375
"(5,7)/(7,7)",A,jpeg_compression_q50,kodim19.png,0.921875,0.0390625
"(5,7)/(7,7)",A,gaussian_blur_5x5,kodim19.png,0.98828125,0.005859375
"(5,7)/(7,7)",A,espcn_x4,kodim19.png,1.0,0.0
"(5,7)/(7,7)",A,real_esrgan,kodim20.png,0.38671875,0.306640625
"(5,7)/(7,7)",A,jpeg_compression_q50,kodim20.png,0.53125,0.234375
"(5,7)/(7,7)",A,gaussian_blur_5x5,kodim20.png,0.986328125,0.0068359375
"(5,7)/(7,7)",A,espcn_x4,kodim20.png,0.998046875,0.0009765625
"(5,7)/(7,7)",B,real_esrgan,kodim01.png,0.888671875,0.0556640625
"(5,7)/(7,7)",B,jpeg_compression_q50,kodim01.png,0.94921875,0.025390625
"(5,7)/(7,7)",B,gaussian_blur_5x5,kodim01.png,0.984375,0.0078125
"(5,7)/(7,7)",B,espcn_x4,kodim01.png,1.0,0.0
"(5,7)/(7,7)",B,real_esrgan,kodim02.png,0.841796875,0.0791015625
"(5,7)/(7,7)",B,jpeg_compression_q50,kodim02.png,0.904296875,0.0478515625
"(5,7)/(7,7)",B,gaussian_blur_5x5,kodim02.png,0.998046875,0.0009765625
