image,dataset,coefficient_pair,alpha,attack,nc,ber,psnr,ssim
t065,tampere17,hf,0.1,jpeg_q50,0.951171875,0.0244140625,29.469898419980268,0.8385471029656522
t065,tampere17,hf,0.1,gaussian_blur,0.98828125,0.005859375,28.744939820920617,0.8235425625423684
t065,tampere17,standard,0.2,none,1.0,0.0,40.53394172793106,0.9826906315449048
t065,tampere17,standard,0.2,real_esrgan,0.90234375,0.048828125,28.601415259987604,0.8582542354272963
t065,tampere17,standard,0.2,jpeg_q50,1.0,0.0,29.27390208756593,0.8295875821818518
t065,tampere17,standard,0.2,gaussian_blur,0.970703125,0.0146484375,28.60218247120247,0.8156596934054435
t065,tampere17,balanced,0.2,none,1.0,0.0,41.904194674478,0.985685955398264
t065,tampere17,balanced,0.2,real_esrgan,0.7109375,0.14453125,25.201628002221014,0.7735785084412372
t065,tampere17,balanced,0.2,jpeg_q50,1.0,0.0,29.336618208554626,0.8317539245739288
t065,tampere17,balanced,0.2,gaussian_blur,0.984375,0.0078125,28.63107939507602,0.816311288586444
t065,tampere17,hf,0.2,none,1.0,0.0,44.18477144972265,0.9894758049960328
t065,tampere17,hf,0.2,real_esrgan,0.93359375,0.033203125,28.89581088781092,0.8686063812958925
t065,tampere17,hf,0.2,jpeg_q50,0.955078125,0.0224609375,29.46681537421641,0.8384617121273973
t065,tampere17,hf,0.2,gaussian_blur,0.990234375,0.0048828125,28.745083267591767,0.8235309261901832
t065,tampere17,standard,0.3,none,1.0,0.0,40.256372879244935,0.9817989620881938
t065,tampere17,standard,0.3,real_esrgan,0.916015625,0.0419921875,28.58702538367148,0.8576927924454093
t065,tampere17,standard,0.3,jpeg_q50,1.0,0.0,29.252869493386676,0.8288863530879954
t065,tampere17,standard,0.3,gaussian_blur,0.982421875,0.0087890625,28.59410066528476,0.8152640375437255
t065,tampere17,balanced,0.3,none,1.0,0.0,41.61790301854101,0.9849472870073308
t065,tampere17,balanced,0.3,real_esrgan,0.734375,0.1328125,25.199077909050924,0.7733146925469337
t065,tampere17,balanced,0.3,jpeg_q50,1.0,0.0,29.32109301456954,0.8311112151090279
t065,tampere17,balanced,0.3,gaussian_blur,0.994140625,0.0029296875,28.624024271644867,0.8159544595711669
t065,tampere17,hf,0.3,none,1.0,0.0,44.06113026428084,0.9892397041645185
t065,tampere17,hf,0.3,real_esrgan,0.93359375,0.033203125,28.89598397219127,0.8685392381639779
t065,tampere17,hf,0.3,jpeg_q50,0.955078125,0.0224609375,29.46401713062981,0.8383814053811801
t065,tampere17,hf,0.3,gaussian_blur,0.994140625,0.0029296875,28.74497328078474,0.823519342320917
t066,tampere17,standard,0.05,none,1.0,0.0,39.32822569754409,0.986508502194465
t066,tampere17,standard,0.05,real_esrgan,0.89453125,0.052734375,26.260623885424177,0.8620994959595983
t066,tampere17,standard,0.05,jpeg_q50,0.998046875,0.0009765625,27.00172282683966,0.8316219154839458
t066,tampere17,standard,0.05,gaussian_blur,0.857421875,0.0712890625,25.90934652883292,0.8000656751749303
t066,tampere17,balanced,0.05,none,1.0,0.0,39.59757485508956,0.9877579175800713
t066,tampere17,balanced,0.05,real_esrgan,0.736328125,0.1318359375,22.954244707727078,0.785695181492823
t066,tampere17,balanced,0.05,jpeg_q50,0.998046875,0.0009765625,27.014727287066577,0.8337374760611106
t066,tampere17,balanced,0.05,gaussian_blur,0.892578125,0.0537109375,25.90356360223938,0.7998570538749258
t066,tampere17,hf,0.05,none,1.0,0.0,43.57505654223941,0.9920488238392188
t066,tampere17,hf,0.05,real_esrgan,0.9609375,0.01953125,26.437751075051263,0.8669630002796357
t066,tampere17,hf,0.05,jpeg_q50,0.92578125,0.037109375,27.17401394757991,0.840186421104795
t066,tampere17,hf,0.05,gaussian_blur,0.962890625,0.0185546875,26.019407132774685,0.8069447209648647
t066,tampere17,standard,0.1,none,1.0,0.0,39.16819840777356,0.9861496462829752
t066,tampere17,standard,0.1,real_esrgan,0.908203125,0.0458984375,26.252719604627885,0.8618901137091369
t066,tampere17,standard,0.1,jpeg_q50,1.0,0.0,26.99694783083661,0.8314794052719202
t066,tampere17,standard,0.1,gaussian_blur,0.87890625,0.060546875,25.90581891672311,0.7998823953506244
t066,tampere17,balanced,0.1,none,1.0,0.0,39.41782243173623,0.987401713283918
t066,tampere17,balanced,0.1,real_esrgan,0.75,0.125,22.95375700327444,0.7855925364220474
t066,tampere17,balanced,0.1,jpeg_q50,1.0,0.0,27.005785797001316,0.8335142883478813
t066,tampere17,balanced,0.1,gaussian_blur,0.90234375,0.048828125,25.8996681004214,0.7996629652809487
t066,tampere17,hf,0.1,none,1.0,0.0,43.48884056560049,0.9919798931299694
t066,tampere17,hf,0.1,real_esrgan,0.9609375,0.01953125,26.43635189077944,0.8669351186398724
t066,tampere17,hf,0.1,jpeg_q50,0.92578125,0.037109375,27.17238129304512,0.840162236638634
t066,tampere17,hf,0.1,gaussian_blur,0.96484375,0.017578125,26.019412091117964,0.8069420395244093
t066,tampere17,standard,0.2,none,1.0,0.0,38.83738104992494,0.9853672180879128
t066,tampere17,standard,0.2,real_esrgan,0.92578125,0.037109375,26.237404700559782,0.8614112214201509
t066,tampere17,standard,0.2,jpeg_q50,1.0,0.0,26.974405034975312,0.8308114078006973
t066,tampere17,standard,0.2,gaussian_blur,0.90234375,0.048828125,25.897821389279656,0.7994751002362058
t066,tampere17,balanced,0.2,none,1.0,0.0,39.06479958538632,0.9866635020528076
t066,tampere17,balanced,0.2,real_esrgan,0.77734375,0.111328125,22.949796165559437,0.7852958288924724
t066,tampere17,balanced,0.2,jpeg_q50,1.0,0.0,26.98638368511297,0.8329862474499469
t066,tampere17,balanced,0.2,gaussian_blur,0.923828125,0.0380859375,25.890935874022247,0.7992635530428084
t066,tampere17,hf,0.2,none,1.0,0.0,43.32818704291129,0.9918257340944509
t066,tampere17,hf,0.2,real_esrgan,0.958984375,0.0205078125,26.435052603284653,0.8668423579006518
t066,tampere17,hf,0.2,jpeg_q50,0.927734375,0.0361328125,27.169289179794166,0.8400921184287621
t066,tampere17,hf,0.2,gaussian_blur,0.97265625,0.013671875,26.01930063164463,0.8069351922137264
t066,tampere17,standard,0.3,none,1.0,0.0,38.5195140326835,0.9845941955110252
t066,tampere17,standard,0.3,real_esrgan,0.9375,0.03125,26.221470198801462,0.8609520564117261
t066,tampere17,standard,0.3,jpeg_q50,1.0,0.0,26.953121829991595,0.8302082002960299
t066,tampere17,standard,0.3,gaussian_blur,0.91796875,0.041015625,25.88985962560961,0.7990835171771872
t066,tampere17,balanced,0.3,none,1.0,0.0,38.72030289670396,0.9858907078699596
t066,tampere17,balanced,0.3,real_esrgan,0.77734375,0.111328125,22.943404838671842,0.784884941378572
t066,tampere17,balanced,0.3,jpeg_q50,1.0,0.0,26.965756646518994,0.8325581219209731
t066,tampere17,balanced,0.3,gaussian_blur,0.947265625,0.0263671875,25.88218178263988,0.7988471350971708
t066,tampere17,hf,0.3,none,1.0,0.0,43.15304804158736,0.9916337706725672
t066,tampere17,hf,0.3,real_esrgan,0.962890625,0.0185546875,26.43321898973836,0.8667076209861562
t066,tampere17,hf,0.3,jpeg_q50,0.9296875,0.03515625,27.166735344480117,0.8399885806028372
t066,tampere17,hf,0.3,gaussian_blur,0.9765625,0.01171875,26.01907833253517,0.8069221251441644
t067,tampere17,standard,0.05,none,1.0,0.0,40.20574534259069,0.9762358360035932
t067,tampere17,standard,0.05,real_esrgan,0.61328125,0.193359375,29.321920708316792,0.9074821655058676
t067,tampere17,standard,0.05,jpeg_q50,0.99609375,0.001953125,30.991115325641687,0.8837927227720037
t067,tampere17,standard,0.05,gaussian_blur,0.880859375,0.0595703125,26.887207459107913,0.8804477943480101
t067,tampere17,balanced,0.05,none,1.0,0.0,40.55765617918779,0.9785117533757484
t067,tampere17,balanced,0.05,real_esrgan,0.609375,0.1953125,24.67972042997644,0.8494153330035376
t067,tampere17,balanced,0.05,jpeg_q50,1.0,0.0,31.010503330822907,0.8871478662499407
t067,tampere17,balanced,0.05,gaussian_blur,0.93359375,0.033203125,26.878158276549975,0.8794795898165092
t067,tampere17,hf,0.05,none,1.0,0.0,44.16780266042461,0.985082777348532
t067,tampere17,hf,0.05,real_esrgan,0.6875,0.15625,29.493940181624872,0.9157129766036732
t067,tampere17,hf,0.05,jpeg_q50,0.826171875,0.0869140625,31.37361729812255,0.8991874956966276
t067,tampere17,hf,0.05,gaussian_blur,0.9765625,0.01171875,26.997995785561606,0.8897141890309527
t067,tampere17,standard,0.1,none,1.0,0.0,40.05547435078092,0.9757230231353268
t067,tampere17,standard,0.1,real_esrgan,0.623046875,0.1884765625,29.31845959502292,0.907293636517985
t067,tampere17,standard,0.1,jpeg_q50,1.0,0.0,30.970182826241302,0.883400867049506
t067,tampere17,standard,0.1,gaussian_blur,0.888671875,0.0556640625,26.883925711272347,0.8802202863333951
t067,tampere17,balanced,0.1,none,1.0,0.0,40.40514080958886,0.9780834849972924
t067,tampere17,balanced,0.1,real_esrgan,0.615234375,0.1923828125,24.67830824671637,0.8492416462187943
t067,tampere17,balanced,0.1,jpeg_q50,1.0,0.0,30.997654508743704,0.8868992461939783
t067,tampere17,balanced,0.1,gaussian_blur,0.94140625,0.029296875,26.87439195988498,0.8792757345528983
t067,tampere17,hf,0.1,none,1.0,0.0,44.106437860811944,0.9849701215405274
t067,tampere17,hf,0.1,real_esrgan,0.69140625,0.154296875,29.492765141842085,0.9156723769728692
t067,tampere17,hf,0.1,jpeg_q50,0.830078125,0.0849609375,31.370445005370954,0.8990841898413696
t067,tampere17,hf,0.1,gaussian_blur,0.9765625,0.01171875,26.99789325477994,0.8897123355422986
t067,tampere17,standard,0.2,none,1.0,0.0,39.750640846734925,0.9746938538322132
t067,tampere17,standard,0.2,real_esrgan,0.62890625,0.185546875,29.310554774044743,0.9068205440603894
t067,tampere17,standard,0.2,jpeg_q50,1.0,0.0,30.930433971503923,0.8826143492695547
t067,tampere17,standard,0.2,gaussian_blur,0.92578125,0.037109375,26.876708997949244,0.8797515706155631
t067,tampere17,balanced,0.2,none,1.0,0.0,40.10588215556919,0.9772129274947532
t067,tampere17,balanced,0.2,real_esrgan,0.626953125,0.1865234375,24.674569352702413,0.8488225398157311
t067,tampere17,balanced,0.2,jpeg_q50,1.0,0.0,30.97004404533961,0.8863641425957653
t067,tampere17,balanced,0.2,gaussian_blur,0.962890625,0.0185546875,26.866339657074313,0.8787997632880327
t067,tampere17,hf,0.2,none,1.0,0.0,43.98621149594458,0.984732511904806
t067,tampere17,hf,0.2,real_esrgan,0.697265625,0.1513671875,29.48993782464211,0.9155809330198652
t067,tampere17,hf,0.2,jpeg_q50,0.837890625,0.0810546875,31.366556038201253,0.8989864104459375
t067,tampere17,hf,0.2,gaussian_blur,0.984375,0.0078125,26.997682457395364,0.8897021434470566
t067,tampere17,standard,0.3,none,1.0,0.0,39.47044131673352,0.973671098909822
t067,tampere17,standard,0.3,real_esrgan,0.642578125,0.1787109375,29.301265129320893,0.9063355142743736
t067,tampere17,standard,0.3,jpeg_q50,1.0,0.0,30.89593297187365,0.88194020148322
t067,tampere17,standard,0.3,gaussian_blur,0.93359375,0.033203125,26.869654193300363,0.8793098073318989
t067,tampere17,balanced,0.3,none,1.0,0.0,39.81421523034627,0.976324571162258
t067,tampere17,balanced,0.3,real_esrgan,0.6328125,0.18359375,24.67210509036726,0.8484657424580869
t067,tampere17,balanced,0.3,jpeg_q50,1.0,0.0,30.93934109575955,0.8858653591828484
t067,tampere17,balanced,0.3,gaussian_blur,0.978515625,0.0107421875,26.858512781866104,0.8783823022485855
t067,tampere17,hf,0.3,none,1.0,0.0,43.85395986424829,0.9844682572097302
t067,tampere17,hf,0.3,real_esrgan,0.69921875,0.150390625,29.487192115653645,0.9155021664677268
t067,tampere17,hf,0.3,jpeg_q50,0.845703125,0.0771484375,31.361599295097648,0.8988690297960925
t067,tampere17,hf,0.3,gaussian_blur,0.990234375,0.0048828125,26.9976089040661,0.8896960087605423
t068,tampere17,standard,0.05,none,1.0,0.0,42.338382328374394,0.9763253181585292
t068,tampere17,standard,0.05,real_esrgan,0.765625,0.1171875,31.420946562841664,0.9048368482400626
t068,tampere17,standard,0.05,jpeg_q50,0.998046875,0.0009765625,34.34989342388377,0.8946473716359128
t068,tampere17,standard,0.05,gaussian_blur,0.95703125,0.021484375,34.16989229630758,0.9252925746147568
t068,tampere17,balanced,0.05,none,1.0,0.0,43.83354840886453,0.9803688998078076
t068,tampere17,balanced,0.05,real_esrgan,0.76953125,0.115234375,29.358374232555956,0.8782911353414539
t068,tampere17,balanced,0.05,jpeg_q50,1.0,0.0,34.5400542770485,0.901275533343702
t068,tampere17,balanced,0.05,gaussian_blur,0.986328125,0.0068359375,34.22755321442655,0.9254772612176202
t068,tampere17,hf,0.05,none,1.0,0.0,44.984318481896544,0.9831080715087108
t068,tampere17,hf,0.05,real_esrgan,0.80078125,0.099609375,31.85378810659625,0.9147707442811032
t068,tampere17,hf,0.05,jpeg_q50,0.78515625,0.107421875,34.8731624032658,0.91326802713979
t068,tampere17,hf,0.05,gaussian_blur,1.0,0.0,34.48335609200003,0.9345718866436956
t068,tampere17,standard,0.1,none,1.0,0.0,42.248437133920845,0.9759942335902256
t068,tampere17,standard,0.1,real_esrgan,0.76953125,0.115234375,31.41368251017856,0.9046870430158211
t068,tampere17,standard,0.1,jpeg_q50,1.0,0.0,34.338232763930414,0.8943851615024476
t068,tampere17,standard,0.1,gaussian_blur,0.962890625,0.0185546875,34.16399900873171,0.9251545996187748
t068,tampere17,balanced,0.1,none,1.0,0.0,43.72926679579525,0.9800611732755566
t068,tampere17,balanced,0.1,real_esrgan,0.771484375,0.1142578125,29.35262534156744,0.8781063345721704
t068,tampere17,balanced,0.1,jpeg_q50,1.0,0.0,34.529012982474526,0.9010950989431212
t068,tampere17,balanced,0.1,gaussian_blur,0.986328125,0.0068359375,34.21981863649741,0.9253229921225246
t068,tampere17,hf,0.1,none,1.0,0.0,44.946053182766896,0.9830039959599192
t068,tampere17,hf,0.1,real_esrgan,0.794921875,0.1025390625,31.85038450330964,0.9147255322272968
t068,tampere17,hf,0.1,jpeg_q50,0.78515625,0.107421875,34.87032522935288,0.9132191870629685
t068,tampere17,hf,0.1,gaussian_blur,1.0,0.0,34.48304756211829,0.93456563172556
t068,tampere17,standard,0.2,none,1.0,0.0,42.020171133157135,0.975176957685806
t068,tampere17,standard,0.2,real_esrgan,0.791015625,0.1044921875,31.389604015171347,0.9041695807201792
t068,tampere17,standard,0.2,jpeg_q50,1.0,0.0,34.29442896303894,0.8935869622815898
t068,tampere17,standard,0.2,gaussian_blur,0.978515625,0.0107421875,34.148009934500585,0.9247904930759576
t068,tampere17,balanced,0.2,none,1.0,0.0,43.52190254208427,0.9794317457533188
t068,tampere17,balanced,0.2,real_esrgan,0.783203125,0.1083984375,29.34918054813427,0.8778687109567526
t068,tampere17,balanced,0.2,jpeg_q50,1.0,0.0,34.50737603654855,0.9005567758360961
t068,tampere17,balanced,0.2,gaussian_blur,0.994140625,0.0029296875,34.21009703303988,0.9250380979242454
t068,tampere17,hf,0.2,none,1.0,0.0,44.88752504363929,0.9828374598530004
t068,tampere17,hf,0.2,real_esrgan,0.8046875,0.09765625,31.8474361681658,0.9146877564669498
t068,tampere17,hf,0.2,jpeg_q50,0.7890625,0.10546875,34.86587725044578,0.9131691346992056
t068,tampere17,hf,0.2,gaussian_blur,1.0,0.0,34.483023243074996,0.934562665264936
t068,tampere17,standard,0.3,none,1.0,0.0,41.81445669248695,0.974391994323794
t068,tampere17,standard,0.3,real_esrgan,0.80078125,0.099609375,31.366756598822896,0.903748907748792
t068,tampere17,standard,0.3,jpeg_q50,1.0,0.0,34.25917321998108,0.8928710870589093
t068,tampere17,standard,0.3,gaussian_blur,0.990234375,0.0048828125,34.13304525506614,0.9244591506145282
t068,tampere17,balanced,0.3,none,1.0,0.0,43.3162407830516,0.978783670344866
t068,tampere17,balanced,0.3,real_esrgan,0.794921875,0.1025390625,29.34419449520522,0.8775546169755416
t068,tampere17,balanced,0.3,jpeg_q50,1.0,0.0,34.485784562842944,0.9001148119551295
t068,tampere17,balanced,0.3,gaussian_blur,0.99609375,0.001953125,34.1968952015899,0.9246962421952616
t068,tampere17,hf,0.3,none,1.0,0.0,44.83533344447906,0.9826994700579742
t068,tampere17,hf,0.3,real_esrgan,0.8046875,0.09765625,31.84467385567771,0.9146508055781336
t068,tampere17,hf,0.3,jpeg_q50,0.79296875,0.103515625,34.86153189158103,0.9130880121693472
t068,tampere17,hf,0.3,gaussian_blur,1.0,0.0,34.4827965103131,0.9345608929461454
t069,tampere17,standard,0.05,none,1.0,0.0,41.92835122962805,0.9715661381311328
t069,tampere17,standard,0.05,real_esrgan,0.630859375,0.1845703125,32.5500073052273,0.9312194131515016
t069,tampere17,standard,0.05,jpeg_q50,0.99609375,0.001953125,34.4698673119025,0.8919946079602875
t069,tampere17,standard,0.05,gaussian_blur,0.943359375,0.0283203125,33.35235730160942,0.9245663898881264
t069,tampere17,balanced,0.05,none,1.0,0.0,43.56135297570357,0.9773175138838384
t069,tampere17,balanced,0.05,real_esrgan,0.5546875,0.22265625,29.472383205397257,0.9013505501112423
t069,tampere17,balanced,0.05,jpeg_q50,1.0,0.0,34.74657220437238,0.9038208642785815
t069,tampere17,balanced,0.05,gaussian_blur,0.990234375,0.0048828125,33.42597627094259,0.9259048284121748
t069,tampere17,hf,0.05,none,1.0,0.0,45.04647341883731,0.981224521291956
t069,tampere17,hf,0.05,real_esrgan,0.626953125,0.1865234375,32.943211812122385,0.9388906499419122
t069,tampere17,hf,0.05,jpeg_q50,0.712890625,0.1435546875,35.145205892025814,0.9177001705116112
t069,tampere17,hf,0.05,gaussian_blur,1.0,0.0,33.654189445269374,0.9360135874440744
t069,tampere17,standard,0.1,none,1.0,0.0,41.807724524266725,0.97107661630961
t069,tampere17,standard,0.1,real_esrgan,0.6328125,0.18359375,32.54159939763273,0.9309960663376804
t069,tampere17,standard,0.1,jpeg_q50,0.998046875,0.0009765625,34.4454548374822,0.8915509114158238
t069,tampere17,standard,0.1,gaussian_blur,0.9453125,0.02734375,33.34385479758978,0.9243360461735064
t069,tampere17,balanced,0.1,none,1.0,0.0,43.45727739075747,0.976984249791738
t069,tampere17,balanced,0.1,real_esrgan,0.556640625,0.2216796875,29.47180885732574,0.9012502226503917
t069,tampere17,balanced,0.1,jpeg_q50,1.0,0.0,34.73707331229408,0.9035487983728568
t069,tampere17,balanced,0.1,gaussian_blur,0.990234375,0.0048828125,33.42061871413136,0.925753655263286
t069,tampere17,hf,0.1,none,1.0,0.0,45.01775684790552,0.9811295100784356
t069,tampere17,hf,0.1,real_esrgan,0.630859375,0.1845703125,32.944668796708214,0.938889756373687
t069,tampere17,hf,0.1,jpeg_q50,0.716796875,0.1416015625,35.143044320159184,0.91767636447638
t069,tampere17,hf,0.1,gaussian_blur,1.0,0.0,33.65430606962474,0.9360124364186064
t069,tampere17,standard,0.2,none,1.0,0.0,41.59903314234839,0.9701378131966428
t069,tampere17,standard,0.2,real_esrgan,0.640625,0.1796875,32.528661393994824,0.930588068525706
t069,tampere17,standard,0.2,jpeg_q50,1.0,0.0,34.410284054567356,0.8906822913819239
t069,tampere17,standard,0.2,gaussian_blur,0.962890625,0.0185546875,33.33040420440519,0.9239122034982304
t069,tampere17,balanced,0.2,none,1.0,0.0,43.250085366979064,0.9763048174244452
t069,tampere17,balanced,0.2,real_esrgan,0.5703125,0.21484375,29.466190015151717,0.9010246631033981
t069,tampere17,balanced,0.2,jpeg_q50,1.0,0.0,34.71459837424912,0.9030595946680056
t069,tampere17,balanced,0.2,gaussian_blur,0.994140625,0.0029296875,33.40968651727735,0.9254464180627036
t069,tampere17,hf,0.2,none,1.0,0.0,44.96558196169519,0.9809633539769256
t069,tampere17,hf,0.2,real_esrgan,0.62890625,0.185546875,32.94607388643736,0.9388763165041834
t069,tampere17,hf,0.2,jpeg_q50,0.716796875,0.1416015625,35.1416054419995,0.9176504365123072
t069,tampere17,hf,0.2,gaussian_blur,1.0,0.0,33.65436103387802,0.936007619488904
t069,tampere17,standard,0.3,none,1.0,0.0,41.38241211975384,0.9691461055838292
t069,tampere17,standard,0.3,real_esrgan,0.65625,0.171875,32.512293873003955,0.9300775753017776
t069,tampere17,standard,0.3,jpeg_q50,1.0,0.0,34.37340742908878,0.889820020084894
t069,tampere17,standard,0.3,gaussian_blur,0.974609375,0.0126953125,33.31565102355083,0.923459076155377
t069,tampere17,balanced,0.3,none,1.0,0.0,43.044244017041336,0.9756081224852252
t069,tampere17,balanced,0.3,real_esrgan,0.5703125,0.21484375,29.462204509857393,0.900776938779232
t069,tampere17,balanced,0.3,jpeg_q50,1.0,0.0,34.68722451989622,0.9025318532490476
t069,tampere17,balanced,0.3,gaussian_blur,0.99609375,0.001953125,33.399519990067944,0.9251255854704667
t069,tampere17,hf,0.3,none,1.0,0.0,44.92282156646464,0.9808070925566056
t069,tampere17,hf,0.3,real_esrgan,0.625,0.1875,32.947802383735876,0.9388692596669372
t069,tampere17,hf,0.3,jpeg_q50,0.71875,0.140625,35.13929063965415,0.9175919876542906
t069,tampere17,hf,0.3,gaussian_blur,1.0,0.0,33.654107297898975,0.9359990754572745
t070,tampere17,standard,0.05,none,1.0,0.0,37.92950591299404,0.9860309055743648
t070,tampere17,standard,0.05,real_esrgan,0.85546875,0.072265625,29.21394015527557,0.915887969731294
t070,tampere17,standard,0.05,jpeg_q50,1.0,0.0,28.230950039978865,0.8834799548951282
t070,tampere17,standard,0.05,gaussian_blur,0.728515625,0.1357421875,26.52787150383043,0.8368211476319128
t070,tampere17,balanced,0.05,none,1.0,0.0,36.68989935682413,0.9830514328732214
t070,tampere17,balanced,0.05,real_esrgan,0.771484375,0.1142578125,26.015604324689786,0.8747492615436442
t070,tampere17,balanced,0.05,jpeg_q50,0.998046875,0.0009765625,28.078228993012853,0.8806398406542454
t070,tampere17,balanced,0.05,gaussian_blur,0.736328125,0.1318359375,26.43181275008721,0.8336451108574424
t070,tampere17,hf,0.05,none,1.0,0.0,43.036216911955066,0.9953438268138672
t070,tampere17,hf,0.05,real_esrgan,0.91796875,0.041015625,29.498717752626437,0.919361381637988
t070,tampere17,hf,0.05,jpeg_q50,0.970703125,0.0146484375,28.55149747031565,0.8917941702576705
t070,tampere17,hf,0.05,gaussian_blur,0.951171875,0.0244140625,26.708901210533877,0.844491291296559
t070,tampere17,standard,0.1,none,1.0,0.0,37.76422441706725,0.9855185647939946
t070,tampere17,standard,0.1,real_esrgan,0.876953125,0.0615234375,29.198287351120364,0.915606210468122
t070,tampere17,standard,0.1,jpeg_q50,1.0,0.0,28.215345861387583,0.8831284708036695
t070,tampere17,standard,0.1,gaussian_blur,0.75,0.125,26.522041252018393,0.83655941270342
t070,tampere17,balanced,0.1,none,1.0,0.0,36.50215822058932,0.9823841837603178
t070,tampere17,balanced,0.1,real_esrgan,0.79296875,0.103515625,26.00674336789863,0.8744749103866148
t070,tampere17,balanced,0.1,jpeg_q50,1.0,0.0,28.05549259100939,0.8801386384821304
t070,tampere17,balanced,0.1,gaussian_blur,0.755859375,0.1220703125,26.42215383347907,0.8332616220745481
t070,tampere17,hf,0.1,none,1.0,0.0,42.93342121897507,0.9952535886301322
t070,tampere17,hf,0.1,real_esrgan,0.919921875,0.0400390625,29.49477200086976,0.9192554951597248
t070,tampere17,hf,0.1,jpeg_q50,0.97265625,0.013671875,28.547774778092023,0.8917040662765068
t070,tampere17,hf,0.1,gaussian_blur,0.95703125,0.021484375,26.70854600911148,0.8444828021817109
t070,tampere17,standard,0.2,none,1.0,0.0,37.408234455907426,0.9843838092217668
t070,tampere17,standard,0.2,real_esrgan,0.9140625,0.04296875,29.159834790896006,0.91494626923479
t070,tampere17,standard,0.2,jpeg_q50,1.0,0.0,28.17685231269693,0.882290758053225
t070,tampere17,standard,0.2,gaussian_blur,0.794921875,0.1025390625,26.508622405298222,0.8360030741519177
t070,tampere17,balanced,0.2,none,1.0,0.0,36.13627441042686,0.9810094527241792
t070,tampere17,balanced,0.2,real_esrgan,0.830078125,0.0849609375,25.9839436256954,0.8737271499427753
t070,tampere17,balanced,0.2,jpeg_q50,1.0,0.0,28.004638445642986,0.8788998810712506
t070,tampere17,balanced,0.2,gaussian_blur,0.810546875,0.0947265625,26.4015268164597,0.8324611887120024
t070,tampere17,hf,0.2,none,1.0,0.0,42.71356633382668,0.9950414286636536
t070,tampere17,hf,0.2,real_esrgan,0.919921875,0.0400390625,29.48404828206089,0.9189473162180004
t070,tampere17,hf,0.2,jpeg_q50,0.970703125,0.0146484375,28.541106738572672,0.8915358266545836
t070,tampere17,hf,0.2,gaussian_blur,0.96484375,0.017578125,26.70815306854717,0.8444792386562102
t070,tampere17,standard,0.3,none,1.0,0.0,37.066907843903095,0.9831744960806642
t070,tampere17,standard,0.3,real_esrgan,0.93359375,0.033203125,29.12082018814175,0.9142559042407332
t070,tampere17,standard,0.3,jpeg_q50,1.0,0.0,28.132582608232735,0.881231164358978
t070,tampere17,standard,0.3,gaussian_blur,0.8515625,0.07421875,26.49536793515645,0.83541832986174
t070,tampere17,balanced,0.3,none,1.0,0.0,35.782566164889,0.9795819676973936
t070,tampere17,balanced,0.3,real_esrgan,0.86328125,0.068359375,25.959810857339892,0.8730167434057924
t070,tampere17,balanced,0.3,jpeg_q50,1.0,0.0,27.948961469880057,0.8776638286391486
t070,tampere17,balanced,0.3,gaussian_blur,0.8671875,0.06640625,26.38009085679229,0.8316267021501843
t070,tampere17,hf,0.3,none,1.0,0.0,42.50856160410447,0.9948302243429628
t070,tampere17,hf,0.3,real_esrgan,0.9296875,0.03515625,29.474460878411904,0.9186849401686948
t070,tampere17,hf,0.3,jpeg_q50,0.978515625,0.0107421875,28.534205065287537,0.8914268288765133
t070,tampere17,hf,0.3,gaussian_blur,0.974609375,0.0126953125,26.70801592780461,0.8444769101901831
t071,tampere17,standard,0.05,none,1.0,0.0,40.07369763213934,0.9790533121652526
t071,tampere17,standard,0.05,real_esrgan,0.609375,0.1953125,27.918584969915628,0.9045629528500456
t071,tampere17,standard,0.05,jpeg_q50,0.99609375,0.001953125,29.852839526422063,0.8694392923716884
t071,tampere17,standard,0.05,gaussian_blur,0.91015625,0.044921875,27.53192336277584,0.880291458773398
t071,tampere17,balanced,0.05,none,1.0,0.0,39.764431722920015,0.9798044158380228
t071,tampere17,balanced,0.05,real_esrgan,0.537109375,0.2314453125,23.867215593886826,0.8436238898385154
t071,tampere17,balanced,0.05,jpeg_q50,0.984375,0.0078125,29.83190846148305,0.873871067267535
t071,tampere17,balanced,0.05,gaussian_blur,0.9140625,0.04296875,27.49443677005737,0.8788534213963559
t071,tampere17,hf,0.05,none,1.0,0.0,44.31420267677551,0.98584781805231
t071,tampere17,hf,0.05,real_esrgan,0.6171875,0.19140625,28.121459652317707,0.9097596480552026
t071,tampere17,hf,0.05,jpeg_q50,0.775390625,0.1123046875,30.17156114042392,0.8856479159156977
t071,tampere17,hf,0.05,gaussian_blur,0.98828125,0.005859375,27.664579264887976,0.8882821025117461
t071,tampere17,standard,0.1,none,1.0,0.0,39.9128732044604,0.9785810796955328
t071,tampere17,standard,0.1,real_esrgan,0.609375,0.1953125,27.916250033432817,0.904395681443618
t071,tampere17,standard,0.1,jpeg_q50,0.998046875,0.0009765625,29.839002324188534,0.8690501977396491
t071,tampere17,standard,0.1,gaussian_blur,0.91796875,0.041015625,27.527538524902223,0.8800974024329992
t071,tampere17,balanced,0.1,none,1.0,0.0,39.59172717607138,0.9793553074252876
t071,tampere17,balanced,0.1,real_esrgan,0.548828125,0.2255859375,23.86475155427825,0.8434938913874541
t071,tampere17,balanced,0.1,jpeg_q50,0.990234375,0.0048828125,29.81709516778393,0.8735865783990769
