image,dataset,coefficient_pair,alpha,attack,nc,ber,psnr,ssim,esrgan_source
t003,tampere17,hf,0.2,jpeg_q50,0.986328125,0.0068359375,31.36322417841803,0.87551878027536,
t003,tampere17,hf,0.2,gaussian_blur,1.0,0.0,29.77808382860573,0.8522406393228792,
t004,tampere17,standard,0.2,none,1.0,0.0,40.79806863538602,0.9827011011922826,
t004,tampere17,standard,0.2,real_esrgan,0.595703125,0.2021484375,23.25834048751796,0.8631661535635077,disk_precomputed_canonical
t004,tampere17,standard,0.2,jpeg_q50,1.0,0.0,31.571971273773705,0.9079170214257055,
t004,tampere17,standard,0.2,gaussian_blur,0.94921875,0.025390625,25.481587572804152,0.8126321245147836,
t004,tampere17,balanced,0.2,none,1.0,0.0,40.78535646768301,0.9866075520834192,
t004,tampere17,balanced,0.2,real_esrgan,0.64453125,0.177734375,23.224601125786442,0.8639453281159416,live_canonical
t004,tampere17,balanced,0.2,jpeg_q50,1.0,0.0,31.580702832249237,0.9138496605362912,
t004,tampere17,balanced,0.2,gaussian_blur,0.96875,0.015625,25.47551449776175,0.8133404172953412,
t004,tampere17,hf,0.2,none,1.0,0.0,44.55439886509387,0.9899094449261422,
t004,tampere17,hf,0.2,real_esrgan,0.732421875,0.1337890625,23.484685257946545,0.8716646935609244,disk_precomputed_canonical
t004,tampere17,hf,0.2,jpeg_q50,0.88671875,0.056640625,31.961661020819765,0.921508854422267,
t004,tampere17,hf,0.2,gaussian_blur,1.0,0.0,25.54395016962623,0.819556793941877,
t005,tampere17,standard,0.2,none,1.0,0.0,40.94353334529891,0.9828417793410195,
t005,tampere17,standard,0.2,real_esrgan,0.828125,0.0859375,28.846937208575266,0.8575238414175472,disk_precomputed_canonical
t005,tampere17,standard,0.2,jpeg_q50,1.0,0.0,29.681800498492418,0.8333197671468225,
t005,tampere17,standard,0.2,gaussian_blur,0.9609375,0.01953125,28.060371363046134,0.8110652390269096,
t005,tampere17,balanced,0.2,none,1.0,0.0,41.207261120243885,0.9856084152003604,
t005,tampere17,balanced,0.2,real_esrgan,0.873046875,0.0634765625,28.85119868903317,0.8585757626378752,live_canonical
t005,tampere17,balanced,0.2,jpeg_q50,1.0,0.0,29.698615227423083,0.8363646964111261,
t005,tampere17,balanced,0.2,gaussian_blur,0.982421875,0.0087890625,28.059789202221523,0.8120059439869965,
t005,tampere17,hf,0.2,none,1.0,0.0,44.04031763636933,0.9893448598795498,
t005,tampere17,hf,0.2,real_esrgan,0.89453125,0.052734375,29.01344477381133,0.8616640235773616,disk_precomputed_canonical
t005,tampere17,hf,0.2,jpeg_q50,0.9375,0.03125,29.88298414115173,0.8436460542690417,
t005,tampere17,hf,0.2,gaussian_blur,0.984375,0.0078125,28.170513733201417,0.8190553603032803,
t006,tampere17,standard,0.2,none,1.0,0.0,41.93738744609486,0.9768037009357986,
t006,tampere17,standard,0.2,real_esrgan,0.802734375,0.0986328125,30.702793973808692,0.9193737899578434,disk_precomputed_canonical
t006,tampere17,standard,0.2,jpeg_q50,1.0,0.0,33.20684887200799,0.8873401743580983,
t006,tampere17,standard,0.2,gaussian_blur,0.98046875,0.009765625,32.10325511254004,0.9087441035138789,
t006,tampere17,balanced,0.2,none,1.0,0.0,42.56687088455185,0.9780888802368896,
t006,tampere17,balanced,0.2,real_esrgan,0.822265625,0.0888671875,30.721224098005,0.9201909522307551,live_canonical
t006,tampere17,balanced,0.2,jpeg_q50,1.0,0.0,33.32028419488594,0.8923703554391276,
t006,tampere17,balanced,0.2,gaussian_blur,0.99609375,0.001953125,32.12534068479938,0.9081401080892845,
t006,tampere17,hf,0.2,none,1.0,0.0,44.855153946290194,0.9833761220026483,
t006,tampere17,hf,0.2,real_esrgan,0.859375,0.0703125,31.03669510321836,0.9260399272807699,disk_precomputed_canonical
t006,tampere17,hf,0.2,jpeg_q50,0.8359375,0.08203125,33.65298378815403,0.9055767550017748,
t006,tampere17,hf,0.2,gaussian_blur,1.0,0.0,32.31531985251534,0.9176283669764826,
t007,tampere17,standard,0.2,none,1.0,0.0,38.503929561576896,0.9869144886458208,
t007,tampere17,standard,0.2,real_esrgan,0.85546875,0.072265625,27.085693695651216,0.833361644599594,disk_precomputed_canonical
t007,tampere17,standard,0.2,jpeg_q50,1.0,0.0,26.426110774909816,0.8250035998264739,
t007,tampere17,standard,0.2,gaussian_blur,0.88671875,0.056640625,24.355208203886637,0.7217920881011004,
t007,tampere17,balanced,0.2,none,1.0,0.0,38.3005673986157,0.9866042206526212,
t007,tampere17,balanced,0.2,real_esrgan,0.833984375,0.0830078125,27.082537254077575,0.834209199039452,live_canonical
t007,tampere17,balanced,0.2,jpeg_q50,1.0,0.0,26.415676464660976,0.8245968192366732,
t007,tampere17,balanced,0.2,gaussian_blur,0.91015625,0.044921875,24.34191990430889,0.7208023714116809,
t007,tampere17,hf,0.2,none,1.0,0.0,41.287863142306705,0.9926798353321367,
t007,tampere17,hf,0.2,real_esrgan,0.78515625,0.107421875,27.19787204916748,0.8302027720562473,disk_precomputed_canonical
t007,tampere17,hf,0.2,jpeg_q50,0.9765625,0.01171875,26.56692526477054,0.83131929210339,
t007,tampere17,hf,0.2,gaussian_blur,0.908203125,0.0458984375,24.43975615821449,0.7287235654903678,
t008,tampere17,standard,0.2,none,1.0,0.0,42.64791421889215,0.9804163373140434,
t008,tampere17,standard,0.2,real_esrgan,0.802734375,0.0986328125,31.664540728223372,0.8348914873077886,disk_precomputed_canonical
t008,tampere17,standard,0.2,jpeg_q50,1.0,0.0,32.036668344049765,0.8276109529383279,
t008,tampere17,standard,0.2,gaussian_blur,0.9921875,0.00390625,31.53567399001136,0.8314158528790824,
t008,tampere17,balanced,0.2,none,1.0,0.0,42.49169638776091,0.9803484933748438,
t008,tampere17,balanced,0.2,real_esrgan,0.8125,0.09375,31.641055717405607,0.8349719518516685,live_canonical
t008,tampere17,balanced,0.2,jpeg_q50,1.0,0.0,32.02098040034984,0.8274086135172833,
t008,tampere17,balanced,0.2,gaussian_blur,0.994140625,0.0029296875,31.51172768829902,0.8301744740659164,
t008,tampere17,hf,0.2,none,1.0,0.0,44.07995663384281,0.9847316981377991,
t008,tampere17,hf,0.2,real_esrgan,0.73046875,0.134765625,31.706177753359704,0.8327263717539521,disk_precomputed_canonical
t008,tampere17,hf,0.2,jpeg_q50,0.962890625,0.0185546875,32.201092010870305,0.8371877043432646,
t008,tampere17,hf,0.2,gaussian_blur,0.9921875,0.00390625,31.67305646908066,0.8392566515429678,
t009,tampere17,standard,0.2,none,1.0,0.0,39.32418892093778,0.96893253036269,
t009,tampere17,standard,0.2,real_esrgan,0.642578125,0.1787109375,31.42206519765155,0.9321212149250188,disk_precomputed_canonical
t009,tampere17,standard,0.2,jpeg_q50,1.0,0.0,34.00485721392633,0.894713433972357,
t009,tampere17,standard,0.2,gaussian_blur,0.9296875,0.03515625,30.753110793390668,0.9174883089468046,
t009,tampere17,balanced,0.2,none,1.0,0.0,40.66346569340159,0.9734261454891454,
t009,tampere17,balanced,0.2,real_esrgan,0.68359375,0.158203125,31.369445400929177,0.9344590392847664,live_canonical
t009,tampere17,balanced,0.2,jpeg_q50,1.0,0.0,34.475911953404285,0.9065148010203169,
t009,tampere17,balanced,0.2,gaussian_blur,0.9609375,0.01953125,30.8543970068802,0.918379662409099,
t009,tampere17,hf,0.2,none,1.0,0.0,44.86440315142805,0.9815632408374659,
t009,tampere17,hf,0.2,real_esrgan,0.640625,0.1796875,31.83462689404272,0.9398144348690677,disk_precomputed_canonical
t009,tampere17,hf,0.2,jpeg_q50,0.70703125,0.146484375,35.33893065942244,0.9228285601743029,
t009,tampere17,hf,0.2,gaussian_blur,0.998046875,0.0009765625,31.10801548723085,0.9293462486235583,
t010,tampere17,standard,0.2,none,1.0,0.0,42.520005937730296,0.9763963203336274,
t010,tampere17,standard,0.2,real_esrgan,0.748046875,0.1259765625,32.79699772676359,0.9291411019348478,disk_precomputed_canonical
t010,tampere17,standard,0.2,jpeg_q50,1.0,0.0,34.84938220729892,0.8979175749239222,
t010,tampere17,standard,0.2,gaussian_blur,0.984375,0.0078125,33.69276699895665,0.9177368395899728,
t010,tampere17,balanced,0.2,none,1.0,0.0,42.35793134469031,0.9779997533930462,
t010,tampere17,balanced,0.2,real_esrgan,0.80859375,0.095703125,32.78309046012163,0.9303921772144922,live_canonical
t010,tampere17,balanced,0.2,jpeg_q50,1.0,0.0,34.93157134156311,0.9058899340409874,
t010,tampere17,balanced,0.2,gaussian_blur,0.9765625,0.01171875,33.65135675069809,0.9173604360276243,
t010,tampere17,hf,0.2,none,1.0,0.0,44.85727403643554,0.9833025365610341,
t010,tampere17,hf,0.2,real_esrgan,0.779296875,0.1103515625,33.3587031599957,0.9385201800960049,disk_precomputed_canonical
t010,tampere17,hf,0.2,jpeg_q50,0.736328125,0.1318359375,35.471331524564675,0.9188149346611638,
t010,tampere17,hf,0.2,gaussian_blur,0.99609375,0.001953125,33.94331956525311,0.9267737290775152,
t011,tampere17,standard,0.2,none,1.0,0.0,42.50760233550687,0.9788233286447442,
t011,tampere17,standard,0.2,real_esrgan,0.80859375,0.095703125,30.983643967313064,0.9069557409833124,disk_precomputed_canonical
t011,tampere17,standard,0.2,jpeg_q50,1.0,0.0,33.56613840502368,0.8801420226531452,
t011,tampere17,standard,0.2,gaussian_blur,0.97265625,0.013671875,32.873650167774805,0.9072253561295462,
t011,tampere17,balanced,0.2,none,1.0,0.0,42.17803557500554,0.9779831968505928,
t011,tampere17,balanced,0.2,real_esrgan,0.810546875,0.0947265625,31.014225287722724,0.9071397163152363,live_canonical
t011,tampere17,balanced,0.2,jpeg_q50,1.0,0.0,33.55897562103579,0.8819290909400553,
t011,tampere17,balanced,0.2,gaussian_blur,0.98828125,0.005859375,32.82821856169898,0.9054710067543663,
t011,tampere17,hf,0.2,none,1.0,0.0,44.751933860472974,0.9844760795426352,
t011,tampere17,hf,0.2,real_esrgan,0.78515625,0.107421875,31.576009870094197,0.9154230694417668,disk_precomputed_canonical
t011,tampere17,hf,0.2,jpeg_q50,0.869140625,0.0654296875,33.9388207668927,0.8944638360639091,
t011,tampere17,hf,0.2,gaussian_blur,0.99609375,0.001953125,33.08174642192271,0.9155795639249155,
t012,tampere17,standard,0.2,none,1.0,0.0,42.81773287559013,0.9765758493188814,
t012,tampere17,standard,0.2,real_esrgan,0.7890625,0.10546875,33.77990586300817,0.911024902912622,disk_precomputed_canonical
t012,tampere17,standard,0.2,jpeg_q50,1.0,0.0,35.20738143918199,0.8821644500226785,
t012,tampere17,standard,0.2,gaussian_blur,0.98828125,0.005859375,33.91811936932847,0.908862434273141,
t012,tampere17,balanced,0.2,none,1.0,0.0,43.32328110365819,0.9783313134119501,
t012,tampere17,balanced,0.2,real_esrgan,0.76171875,0.119140625,33.79940933743828,0.9117219375759235,live_canonical
t012,tampere17,balanced,0.2,jpeg_q50,1.0,0.0,35.32611801696953,0.8857087283759095,
t012,tampere17,balanced,0.2,gaussian_blur,0.99609375,0.001953125,33.927517646574174,0.9083907733093098,
t012,tampere17,hf,0.2,none,1.0,0.0,44.77147334705164,0.9823981781034922,
t012,tampere17,hf,0.2,real_esrgan,0.734375,0.1328125,34.51790883652799,0.9154880205038735,disk_precomputed_canonical
t012,tampere17,hf,0.2,jpeg_q50,0.89453125,0.052734375,35.73013849207002,0.8979095373863104,
t012,tampere17,hf,0.2,gaussian_blur,1.0,0.0,34.14931856606732,0.9177064753481391,
t013,tampere17,standard,0.2,none,1.0,0.0,37.38878047960797,0.989136395500925,
t013,tampere17,standard,0.2,real_esrgan,0.986328125,0.0068359375,25.44394672680273,0.8843727682039318,disk_precomputed_canonical
t013,tampere17,standard,0.2,jpeg_q50,1.0,0.0,26.971101489840386,0.8784894203329222,
t013,tampere17,standard,0.2,gaussian_blur,0.876953125,0.0615234375,24.972187017228777,0.7549768990857868,
t013,tampere17,balanced,0.2,none,1.0,0.0,37.060659001669535,0.989227088252505,
t013,tampere17,balanced,0.2,real_esrgan,0.98828125,0.005859375,25.418878246537517,0.8849420722388069,live_canonical
t013,tampere17,balanced,0.2,jpeg_q50,1.0,0.0,26.952056441434507,0.878704145014277,
t013,tampere17,balanced,0.2,gaussian_blur,0.904296875,0.0478515625,24.947879649710217,0.7546123808206797,
t013,tampere17,hf,0.2,none,1.0,0.0,42.152243763259904,0.9961498564602248,
t013,tampere17,hf,0.2,real_esrgan,0.9921875,0.00390625,25.68595992526095,0.8898249035627188,disk_precomputed_canonical
t013,tampere17,hf,0.2,jpeg_q50,0.986328125,0.0068359375,27.243368565664007,0.8854796845549622,
t013,tampere17,hf,0.2,gaussian_blur,0.923828125,0.0380859375,25.113070623954098,0.7631338841957035,
t014,tampere17,standard,0.2,none,1.0,0.0,39.42004131987594,0.979310175664192,
t014,tampere17,standard,0.2,real_esrgan,0.751953125,0.1240234375,28.856980342293856,0.86599982935096,disk_precomputed_canonical
t014,tampere17,standard,0.2,jpeg_q50,1.0,0.0,28.95084824222081,0.8369593870606861,
t014,tampere17,standard,0.2,gaussian_blur,0.92578125,0.037109375,27.96936385806542,0.8245553015080649,
t014,tampere17,balanced,0.2,none,1.0,0.0,38.92492546293434,0.9793884524047377,
t014,tampere17,balanced,0.2,real_esrgan,0.7421875,0.12890625,28.795570930539206,0.8671783890674427,live_canonical
t014,tampere17,balanced,0.2,jpeg_q50,1.0,0.0,28.89772731912924,0.8365723071655758,
t014,tampere17,balanced,0.2,gaussian_blur,0.9453125,0.02734375,27.930393107019626,0.8236712832453215,
t014,tampere17,hf,0.2,none,1.0,0.0,43.40259403511669,0.9901605461815609,
t014,tampere17,hf,0.2,real_esrgan,0.75390625,0.123046875,28.978439425062902,0.8682432897197175,disk_precomputed_canonical
t014,tampere17,hf,0.2,jpeg_q50,0.96875,0.015625,29.19198884211426,0.8477875661519945,
t014,tampere17,hf,0.2,gaussian_blur,0.990234375,0.0048828125,28.134513609798347,0.8349507576690698,
t015,tampere17,standard,0.2,none,1.0,0.0,37.092944422135005,0.9784419076949789,
t015,tampere17,standard,0.2,real_esrgan,0.595703125,0.2021484375,26.189617116459836,0.8697823754450199,disk_precomputed_canonical
t015,tampere17,standard,0.2,jpeg_q50,1.0,0.0,28.3258653558873,0.8671574481928322,
t015,tampere17,standard,0.2,gaussian_blur,0.83203125,0.083984375,26.426890390786557,0.7925415072228613,
t015,tampere17,balanced,0.2,none,1.0,0.0,37.71968100280475,0.9801171826824145,
t015,tampere17,balanced,0.2,real_esrgan,0.595703125,0.2021484375,26.053180522128034,0.8692310088655182,live_canonical
t015,tampere17,balanced,0.2,jpeg_q50,1.0,0.0,28.39773050678793,0.8681008773169571,
t015,tampere17,balanced,0.2,gaussian_blur,0.90234375,0.048828125,26.450184043996302,0.7932489665461685,
t015,tampere17,hf,0.2,none,1.0,0.0,43.09116092908872,0.993467812871296,
t015,tampere17,hf,0.2,real_esrgan,0.599609375,0.2001953125,26.157388053310203,0.8683925795059269,disk_precomputed_canonical
t015,tampere17,hf,0.2,jpeg_q50,0.96484375,0.017578125,28.765861566625755,0.8804598698242417,
t015,tampere17,hf,0.2,gaussian_blur,0.978515625,0.0107421875,26.647442941078772,0.8050668284156695,
t016,tampere17,standard,0.2,none,1.0,0.0,39.04296229641781,0.9866164301930244,
t016,tampere17,standard,0.2,real_esrgan,0.771484375,0.1142578125,27.112239627214436,0.8004199345743511,disk_precomputed_canonical
t016,tampere17,standard,0.2,jpeg_q50,1.0,0.0,27.449399026810028,0.8345007898632998,
t016,tampere17,standard,0.2,gaussian_blur,0.91015625,0.044921875,25.770498383127816,0.7210443945867966,
t016,tampere17,balanced,0.2,none,1.0,0.0,39.33031136857471,0.9887981466736918,
t016,tampere17,balanced,0.2,real_esrgan,0.857421875,0.0712890625,27.127306039130957,0.8012330238846491,live_canonical
t016,tampere17,balanced,0.2,jpeg_q50,1.0,0.0,27.470473604917135,0.8357204304112303,
t016,tampere17,balanced,0.2,gaussian_blur,0.94921875,0.025390625,25.770560951233993,0.7211946197571844,
t016,tampere17,hf,0.2,none,1.0,0.0,42.89503711097267,0.9943969239398899,
t016,tampere17,hf,0.2,real_esrgan,0.8359375,0.08203125,27.25010062869799,0.8032260312608682,disk_precomputed_canonical
t016,tampere17,hf,0.2,jpeg_q50,0.982421875,0.0087890625,27.63509766541564,0.8413872889626984,
t016,tampere17,hf,0.2,gaussian_blur,0.96484375,0.017578125,25.877717628608604,0.7287838577883532,
t017,tampere17,standard,0.2,none,1.0,0.0,38.04820075913912,0.986494249340837,
t017,tampere17,standard,0.2,real_esrgan,0.970703125,0.0146484375,25.616092937479564,0.8002450634410598,disk_precomputed_canonical
t017,tampere17,standard,0.2,jpeg_q50,1.0,0.0,25.785484421138058,0.7901337364896387,
t017,tampere17,standard,0.2,gaussian_blur,0.8515625,0.07421875,24.84553900983355,0.7598692340608789,
t017,tampere17,balanced,0.2,none,1.0,0.0,37.54600278770922,0.9852371723807378,
t017,tampere17,balanced,0.2,real_esrgan,0.9609375,0.01953125,25.634133024905964,0.800356379565685,live_canonical
t017,tampere17,balanced,0.2,jpeg_q50,1.0,0.0,25.76026657131774,0.7892225016881175,
t017,tampere17,balanced,0.2,gaussian_blur,0.890625,0.0546875,24.81970474137825,0.7580022393411016,
t017,tampere17,hf,0.2,none,1.0,0.0,42.123758701580975,0.9933110326988736,
t017,tampere17,hf,0.2,real_esrgan,0.986328125,0.0068359375,25.773304186703587,0.8028858366482384,disk_precomputed_canonical
t017,tampere17,hf,0.2,jpeg_q50,0.990234375,0.0048828125,25.929963655356495,0.7949542647886597,
t017,tampere17,hf,0.2,gaussian_blur,0.927734375,0.0361328125,24.95811535472804,0.7674822742441963,
t018,tampere17,standard,0.2,none,1.0,0.0,40.9474050354024,0.9775255589426798,
t018,tampere17,standard,0.2,real_esrgan,0.705078125,0.1474609375,31.250435892211573,0.9371185452398253,disk_precomputed_canonical
t018,tampere17,standard,0.2,jpeg_q50,0.998046875,0.0009765625,31.704694515905302,0.8982999050805986,
t018,tampere17,standard,0.2,gaussian_blur,0.9453125,0.02734375,30.580391123294483,0.9166373711619226,
t018,tampere17,balanced,0.2,none,1.0,0.0,41.052939144973514,0.9793142042615122,
t018,tampere17,balanced,0.2,real_esrgan,0.7734375,0.11328125,31.24231181026544,0.938031564722715,live_canonical
t018,tampere17,balanced,0.2,jpeg_q50,0.998046875,0.0009765625,31.72937718244091,0.9014223706546288,
t018,tampere17,balanced,0.2,gaussian_blur,0.970703125,0.0146484375,30.56959404525424,0.9164507154305007,
t018,tampere17,hf,0.2,none,1.0,0.0,44.38526118378259,0.9863309648733324,
t018,tampere17,hf,0.2,real_esrgan,0.787109375,0.1064453125,31.5862667862563,0.9431769704783051,disk_precomputed_canonical
t018,tampere17,hf,0.2,jpeg_q50,0.880859375,0.0595703125,32.08248514936694,0.9137673005469601,
t018,tampere17,hf,0.2,gaussian_blur,0.986328125,0.0068359375,30.778383956308524,0.9254275774056118,
t019,tampere17,standard,0.2,none,1.0,0.0,40.20051344605274,0.9734485031080604,
t019,tampere17,standard,0.2,real_esrgan,0.6640625,0.16796875,30.33921698058666,0.9078198149905944,disk_precomputed_canonical
t019,tampere17,standard,0.2,jpeg_q50,1.0,0.0,31.123755480568327,0.8732572848026553,
t019,tampere17,standard,0.2,gaussian_blur,0.951171875,0.0244140625,28.473485253936836,0.8779511415989223,
t019,tampere17,balanced,0.2,none,1.0,0.0,41.020833441938535,0.9791924578477268,
t019,tampere17,balanced,0.2,real_esrgan,0.740234375,0.1298828125,30.341583883134128,0.9113916365456555,live_canonical
t019,tampere17,balanced,0.2,jpeg_q50,1.0,0.0,31.211618570270655,0.878867383021257,
t019,tampere17,balanced,0.2,gaussian_blur,0.95703125,0.021484375,28.498992079415014,0.8800444974536344,
t019,tampere17,hf,0.2,none,1.0,0.0,44.32627767938986,0.9867566953425021,
t019,tampere17,hf,0.2,real_esrgan,0.791015625,0.1044921875,30.597246578697167,0.9176459246863861,disk_precomputed_canonical
t019,tampere17,hf,0.2,jpeg_q50,0.9140625,0.04296875,31.50351390373871,0.8900844037905897,
t019,tampere17,hf,0.2,gaussian_blur,0.990234375,0.0048828125,28.625504768445644,0.8891150461878361,
t020,tampere17,standard,0.2,none,1.0,0.0,39.79006705487797,0.981385820323769,
t020,tampere17,standard,0.2,real_esrgan,0.765625,0.1171875,28.116091089005156,0.8697566952109336,disk_precomputed_canonical
t020,tampere17,standard,0.2,jpeg_q50,1.0,0.0,28.818616125306626,0.8391892793219392,
t020,tampere17,standard,0.2,gaussian_blur,0.921875,0.0390625,27.741084960632985,0.8226471226389028,
t020,tampere17,balanced,0.2,none,1.0,0.0,40.45949813328232,0.9840911879630889,
t020,tampere17,balanced,0.2,real_esrgan,0.841796875,0.0791015625,28.127824113664733,0.8725747680244994,live_canonical
t020,tampere17,balanced,0.2,jpeg_q50,1.0,0.0,28.864337542427624,0.8405390472284896,
t020,tampere17,balanced,0.2,gaussian_blur,0.953125,0.0234375,27.757882386973773,0.8231545969455135,
t020,tampere17,hf,0.2,none,1.0,0.0,43.92718954003822,0.9905436148134559,
t020,tampere17,hf,0.2,real_esrgan,0.83203125,0.083984375,28.27977366210808,0.8750556631924337,disk_precomputed_canonical
t020,tampere17,hf,0.2,jpeg_q50,0.966796875,0.0166015625,29.049404685231806,0.8484269684328681,
t020,tampere17,hf,0.2,gaussian_blur,0.98828125,0.005859375,27.886175692030562,0.8312190518801982,
t021,tampere17,standard,0.2,none,1.0,0.0,37.588567659167836,0.9807891161585346,
t021,tampere17,standard,0.2,real_esrgan,0.6875,0.15625,28.417701298449774,0.8964037659030213,disk_precomputed_canonical
t021,tampere17,standard,0.2,jpeg_q50,1.0,0.0,27.876548179816684,0.8549845383809266,
t021,tampere17,standard,0.2,gaussian_blur,0.83984375,0.080078125,25.96282015509285,0.8222543237751716,
t021,tampere17,balanced,0.2,none,1.0,0.0,37.33694698300758,0.9835046921028097,
t021,tampere17,balanced,0.2,real_esrgan,0.73046875,0.134765625,28.441261196796592,0.8983746103206723,live_canonical
t021,tampere17,balanced,0.2,jpeg_q50,0.998046875,0.0009765625,27.85103583158197,0.8568786298880458,
t021,tampere17,balanced,0.2,gaussian_blur,0.86328125,0.068359375,25.939030452682232,0.8229622921901788,
t021,tampere17,hf,0.2,none,1.0,0.0,43.277790735951086,0.9935693568453776,
t021,tampere17,hf,0.2,real_esrgan,0.83984375,0.080078125,28.603212156701346,0.900060610944649,disk_precomputed_canonical
t021,tampere17,hf,0.2,jpeg_q50,0.96875,0.015625,28.222170233144503,0.8668524319149805,
t021,tampere17,hf,0.2,gaussian_blur,0.966796875,0.0166015625,26.13809853812922,0.8318260867289257,
t022,tampere17,standard,0.2,none,1.0,0.0,38.87936952547318,0.9859559064894796,
t022,tampere17,standard,0.2,real_esrgan,0.931640625,0.0341796875,26.97223195489853,0.8603516230417853,disk_precomputed_canonical
t022,tampere17,standard,0.2,jpeg_q50,1.0,0.0,27.47522881368035,0.8319565272705277,
t022,tampere17,standard,0.2,gaussian_blur,0.9296875,0.03515625,25.62243702490248,0.7625019261777318,
t022,tampere17,balanced,0.2,none,1.0,0.0,38.37261950314756,0.9852691915007532,
t022,tampere17,balanced,0.2,real_esrgan,0.935546875,0.0322265625,26.949960908524453,0.8601950512800117,live_canonical
t022,tampere17,balanced,0.2,jpeg_q50,1.0,0.0,27.444646443619447,0.8312675355028863,
t022,tampere17,balanced,0.2,gaussian_blur,0.93359375,0.033203125,25.59658700765923,0.7611598761394714,
t022,tampere17,hf,0.2,none,1.0,0.0,42.75514631010072,0.9926786811964168,
t022,tampere17,hf,0.2,real_esrgan,0.990234375,0.0048828125,27.121036668885836,0.8640473462659063,disk_precomputed_canonical
t022,tampere17,hf,0.2,jpeg_q50,0.982421875,0.0087890625,27.66747119095995,0.8393576071992186,
t022,tampere17,hf,0.2,gaussian_blur,0.9609375,0.01953125,25.733303779597453,0.77034907658369,
t023,tampere17,standard,0.2,none,1.0,0.0,39.453052325579854,0.9825460607091485,
t023,tampere17,standard,0.2,real_esrgan,0.833984375,0.0830078125,27.079925523990468,0.8793353075440847,disk_precomputed_canonical
t023,tampere17,standard,0.2,jpeg_q50,0.998046875,0.0009765625,28.251592590586185,0.8655683612580557,
t023,tampere17,standard,0.2,gaussian_blur,0.90625,0.046875,26.178013350930446,0.8250682483390047,
t023,tampere17,balanced,0.2,none,1.0,0.0,38.85278068050193,0.9831774124868219,
t023,tampere17,balanced,0.2,real_esrgan,0.861328125,0.0693359375,27.064218404983038,0.8798148385183006,live_canonical
t023,tampere17,balanced,0.2,jpeg_q50,1.0,0.0,28.21175697397589,0.8672689632885611,
t023,tampere17,balanced,0.2,gaussian_blur,0.9375,0.03125,26.148469810935357,0.8241346394516764,
t023,tampere17,hf,0.2,none,1.0,0.0,43.15956679313799,0.9907629499125218,
t023,tampere17,hf,0.2,real_esrgan,0.8984375,0.05078125,27.23265708490817,0.883527585379995,disk_precomputed_canonical
t023,tampere17,hf,0.2,jpeg_q50,0.908203125,0.0458984375,28.4572833861858,0.8761900939449907,
t023,tampere17,hf,0.2,gaussian_blur,0.970703125,0.0146484375,26.285333795008956,0.8330624191820067,
t024,tampere17,standard,0.2,none,1.0,0.0,38.777170610625944,0.9792989155964223,
t024,tampere17,standard,0.2,real_esrgan,0.66796875,0.166015625,30.019883219724708,0.9128687111855825,disk_precomputed_canonical
t024,tampere17,standard,0.2,jpeg_q50,1.0,0.0,30.137298362545764,0.880220959546162,
t024,tampere17,standard,0.2,gaussian_blur,0.888671875,0.0556640625,27.839325544132546,0.8558399203989889,
t024,tampere17,balanced,0.2,none,1.0,0.0,37.56310285224,0.9799421964468755,
t024,tampere17,balanced,0.2,real_esrgan,0.71484375,0.142578125,29.909808570764564,0.9128551461510211,live_canonical
t024,tampere17,balanced,0.2,jpeg_q50,1.0,0.0,29.96674416755978,0.8812717657917447,
t024,tampere17,balanced,0.2,gaussian_blur,0.923828125,0.0380859375,27.75020567991577,0.8545656712250275,
t024,tampere17,hf,0.2,none,1.0,0.0,43.18650063061728,0.9885323373452884,
t024,tampere17,hf,0.2,real_esrgan,0.64453125,0.177734375,30.161340483402643,0.9155096692546539,disk_precomputed_canonical
t024,tampere17,hf,0.2,jpeg_q50,0.955078125,0.0224609375,30.557884329341594,0.8926123047585804,
t024,tampere17,hf,0.2,gaussian_blur,0.95703125,0.021484375,28.033697463701085,0.8652649143366138,
t025,tampere17,standard,0.2,none,1.0,0.0,39.154221498604585,0.9783233118358988,
t025,tampere17,standard,0.2,real_esrgan,0.62109375,0.189453125,28.764196160840953,0.7753994799746159,disk_precomputed_canonical
t025,tampere17,standard,0.2,jpeg_q50,1.0,0.0,29.492997887528997,0.8226707177355802,
t025,tampere17,standard,0.2,gaussian_blur,0.912109375,0.0439453125,28.045662216060506,0.8035533708784316,
t025,tampere17,balanced,0.2,none,1.0,0.0,40.397600394596324,0.9826697226261811,
t025,tampere17,balanced,0.2,real_esrgan,0.62109375,0.189453125,28.818946949087014,0.7758566322597414,live_canonical
t025,tampere17,balanced,0.2,jpeg_q50,1.0,0.0,29.611210387617398,0.8258334178123502,
t025,tampere17,balanced,0.2,gaussian_blur,0.966796875,0.0166015625,28.092566216695968,0.8050222886407022,
t025,tampere17,hf,0.2,none,1.0,0.0,43.952548077030556,0.9887213158380592,
t025,tampere17,hf,0.2,real_esrgan,0.72265625,0.138671875,28.93805571365771,0.7764170693505092,disk_precomputed_canonical
t025,tampere17,hf,0.2,jpeg_q50,0.984375,0.0078125,29.83766566128242,0.8345067603448798,
t025,tampere17,hf,0.2,gaussian_blur,0.98046875,0.009765625,28.234525136561178,0.813705879347765,
t026,tampere17,standard,0.2,none,1.0,0.0,42.70431824050248,0.9771068690271725,
